second,avg_latency_ms_consul_v0.6.4,throughput_consul_v0.6.4,cumulative_throughput_consul_v0.6.4,avg_cpu_consul_v0.6.4,avg_memory_mb_consul_v0.6.4
2030,4.746565,210,421703,36.86,702.51
2031,4.384534,228,421931,36.87,702.51
2032,4.644541,216,422147,36.86,702.51
2033,4.585317,218,422365,36.87,702.51
2034,4.445596,224,422589,36.87,702.51
2035,4.436545,226,422815,36.86,702.51
2036,5.122724,195,423010,36.87,702.51
2037,4.623723,216,423226,36.87,702.51
2038,4.634617,216,423442,36.87,702.51
2039,4.490133,222,423664,36.86,702.51
2040,4.562051,219,423883,36.88,702.51
2041,4.513314,222,424105,36.88,702.51
2042,4.714621,212,424317,36.88,702.51
2043,4.155473,240,424557,36.88,702.51
2044,4.219921,237,424794,36.88,702.51
2045,4.081730,245,425039,36.87,702.51
2046,4.138857,242,425281,36.86,702.51
2047,4.128437,242,425523,36.87,702.51
2048,4.641911,215,425738,36.87,702.51
2049,4.115660,242,425980,36.87,702.60
2050,4.020829,250,426230,36.87,702.60
2051,4.071177,245,426475,36.88,702.60
2052,3.964416,252,426727,36.87,702.60
2053,4.059186,246,426973,36.87,702.60
2054,4.586386,218,427191,36.87,702.60
2055,4.463027,224,427415,36.88,702.60
2056,4.041356,248,427663,36.87,702.60
2057,3.906767,256,427919,36.86,702.60
2058,4.189868,238,428157,36.87,702.60
2059,5.155015,194,428351,36.86,702.60
2060,5.495036,182,428533,36.86,702.60
2061,5.608151,178,428711,36.85,702.60
2062,5.589615,179,428890,36.88,702.60
2063,5.047331,198,429088,36.88,702.60
2064,5.107538,196,429284,36.87,702.60
2065,5.076731,197,429481,36.87,702.60
2066,5.433774,184,429665,36.87,702.60
2067,5.445321,183,429848,36.87,702.60
2068,4.754066,211,430059,36.87,702.60
2069,4.030632,247,430306,36.86,702.60
2070,4.518493,222,430528,36.86,702.60
2071,4.121225,242,430770,36.87,702.60
2072,4.108054,243,431013,36.86,702.60
2073,4.024198,248,431261,36.86,702.60
2074,4.341450,230,431491,36.87,702.86
2075,4.236269,236,431727,36.90,702.86
2076,4.365172,229,431956,36.90,702.86
2077,4.309247,232,432188,36.91,702.86
2078,4.873136,205,432393,36.90,702.86
2079,4.426666,226,432619,36.92,711.13
2080,4.311050,232,432851,36.92,734.48
2081,4.340852,230,433081,36.92,735.27
2082,4.330251,231,433312,36.91,735.98
2083,4.379900,228,433540,36.92,735.98
2084,4.311622,232,433772,36.92,735.98
2085,4.365256,229,434001,36.91,736.07
2086,4.322822,231,434232,36.91,736.07
2087,4.301674,232,434464,36.92,736.07
2088,4.871587,205,434669,36.93,736.07
2089,4.180255,240,434909,36.92,736.07
2090,4.284655,233,435142,36.93,736.07
2091,4.341618,230,435372,36.94,736.15
2092,4.997413,200,435572,36.97,736.24
2093,4.840813,207,435779,36.98,736.24
2094,4.829773,206,435985,36.97,745.74
2095,5.465599,183,436168,36.98,759.74
2096,4.993675,201,436369,36.97,759.74
2097,4.875164,205,436574,36.99,760.53
2098,4.878836,204,436778,36.98,760.62
2099,5.847665,171,436949,36.99,762.20
2100,4.847386,207,437156,37.00,762.29
2101,4.924215,203,437359,36.99,762.29
2102,5.432976,184,437543,37.01,762.73
2103,4.820888,207,437750,37.00,763.08
2104,4.902343,204,437954,37.01,763.08
2105,4.863959,205,438159,37.00,763.08
2106,5.343758,187,438346,37.00,763.08
2107,4.781608,209,438555,37.00,763.08
2108,4.713196,213,438768,37.01,763.08
2109,5.177901,193,438961,37.01,763.08
2110,4.748626,210,439171,37.01,763.08
2111,4.717359,212,439383,37.00,763.08
2112,4.685770,213,439596,37.00,763.08
2113,5.567677,180,439776,37.02,763.08
2114,4.765664,210,439986,37.01,763.08
2115,4.799879,208,440194,37.01,763.08
2116,4.834857,207,440401,37.01,763.08
2117,5.428917,184,440585,37.01,763.08
2118,5.054569,197,440782,37.01,763.08
2119,6.050300,166,440948,37.01,763.08
2120,6.173224,161,441109,37.02,763.08
2121,6.704992,149,441258,37.02,763.08
2122,12.080526,83,441341,37.01,763.08
2123,6.040056,166,441507,37.01,763.08
2124,6.057695,164,441671,37.01,763.08
2125,6.444730,155,441826,37.00,763.08
2126,6.700203,150,441976,37.01,763.08
2127,6.501538,154,442130,37.04,763.08
2128,5.945774,168,442298,37.05,763.08
2129,5.174138,193,442491,37.06,763.17
2130,4.903513,204,442695,37.05,763.17
2131,5.506561,181,442876,37.07,763.17
2132,4.871328,205,443081,37.06,767.57
2133,4.790043,209,443290,37.07,774.25
2134,4.782337,209,443499,37.06,774.52
2135,5.304648,189,443688,37.08,774.52
2136,4.792876,208,443896,37.08,774.69
2137,4.911928,203,444099,37.07,774.69
2138,4.796653,204,444303,37.07,774.69
2139,5.688117,180,444483,37.08,774.69
2140,4.888993,204,444687,37.08,774.69
2141,4.914881,204,444891,37.08,774.69
2142,4.906443,203,445094,37.07,774.69
2143,5.508574,182,445276,37.09,774.69
2144,4.729958,211,445487,37.09,774.69
2145,4.852306,206,445693,37.09,774.69
2146,4.796128,209,445902,37.08,774.69
2147,5.522556,181,446083,37.09,774.69
2148,4.828379,207,446290,37.10,774.69
2149,4.743465,210,446500,37.09,774.69
2150,4.746728,211,446711,37.09,774.69
2151,5.718131,175,446886,37.09,774.69
2152,4.949382,201,447087,37.10,774.69
2153,5.011583,200,447287,37.10,774.69
2154,4.934768,203,447490,37.11,774.69
2155,5.232551,190,447680,37.10,774.69
2156,5.177718,194,447874,37.11,774.69
2157,5.730474,174,448048,37.10,774.69
2158,5.186030,193,448241,37.12,774.69
2159,4.920479,203,448444,37.11,774.69
2160,5.646261,177,448621,37.11,774.69
2161,4.997047,200,448821,37.12,774.69
2162,4.770625,209,449030,37.12,774.69
2163,4.843462,207,449237,37.12,774.69
2164,4.807018,208,449445,37.12,774.69
2165,5.336015,187,449632,37.11,774.69
2166,4.800277,208,449840,37.13,774.69
2167,4.837765,206,450046,37.12,774.69
2168,4.767547,210,450256,37.12,774.69
2169,5.333036,188,450444,37.12,774.69
2170,4.688728,213,450657,37.13,774.78
2171,4.703074,212,450869,37.13,774.78
2172,4.655130,215,451084,37.12,774.78
2173,4.764395,210,451294,37.12,774.78
2174,5.127256,195,451489,37.13,774.78
2175,4.548264,219,451708,37.13,774.78
2176,4.579973,219,451927,37.13,774.78
2177,4.619051,216,452143,37.13,774.78
2178,5.682388,176,452319,37.14,774.78
2179,5.811684,172,452491,37.14,774.78
2180,5.896284,169,452660,37.13,774.78
2181,6.443441,155,452815,37.13,774.78
2182,6.032091,166,452981,37.13,774.78
2183,6.007703,167,453148,37.14,774.78
2184,6.339452,157,453305,37.14,774.78
2185,5.708851,175,453480,37.15,774.78
2186,6.162273,163,453643,37.14,774.78
2187,5.807546,172,453815,37.14,774.78
2188,5.200777,192,454007,37.14,774.78
2189,4.603171,217,454224,37.14,774.78
2190,5.006775,199,454423,37.15,774.78
2191,4.629508,216,454639,37.15,774.78
2192,4.603324,217,454856,37.15,774.78
2193,4.547509,220,455076,37.15,774.78
2194,5.195184,192,455268,37.14,774.78
2195,4.734314,212,455480,37.15,774.78
2196,4.607441,216,455696,37.16,774.78
2197,4.539453,221,455917,37.15,774.78
2198,4.573692,218,456135,37.15,774.78
2199,5.116055,195,456330,37.14,774.78
2200,4.534590,221,456551,37.15,774.78
2201,4.487443,223,456774,37.16,774.78
2202,4.479976,223,456997,37.15,774.78
2203,4.598142,217,457214,37.15,774.78
2204,5.112216,195,457409,37.15,774.78
2205,4.563590,219,457628,37.15,774.78
2206,4.459276,224,457852,37.16,774.78
2207,4.414006,227,458079,37.16,774.78
2208,4.496223,222,458301,37.15,774.78
2209,5.155151,194,458495,37.15,774.78
2210,4.665606,214,458709,37.16,774.78
2211,5.212175,191,458900,37.15,774.78
2212,4.707040,213,459113,37.16,774.78
2213,4.882094,204,459317,37.15,774.78
2214,4.606586,217,459534,37.16,774.78
2215,5.045050,198,459732,37.16,774.78
2216,4.641925,216,459948,37.16,774.78
2217,4.556516,219,460167,37.16,774.78
2218,4.704396,212,460379,37.18,774.78
2219,4.626871,216,460595,37.17,774.78
2220,5.254918,190,460785,37.17,774.78
2221,4.635568,216,461001,37.17,774.78
2222,4.379067,228,461229,37.17,774.78
2223,4.395515,228,461457,37.17,774.78
2224,4.466356,223,461680,37.18,774.78
2225,4.368884,229,461909,37.17,774.78
2226,4.947849,202,462111,37.16,774.78
2227,4.437018,225,462336,37.17,774.78
2228,4.429388,226,462562,37.18,774.78
2229,4.237605,236,462798,37.17,774.78
2230,4.256043,235,463033,37.16,774.78
2231,4.326286,231,463264,37.17,774.78
2232,4.847617,206,463470,37.18,774.78
2233,4.414467,226,463696,37.18,774.78
2234,4.354679,230,463926,37.17,774.78
2235,4.312998,232,464158,37.17,774.78
2236,4.364855,229,464387,37.19,774.78
2237,5.111161,195,464582,37.23,774.78
2238,4.815495,207,464789,37.25,774.78
2239,8.565319,117,464906,37.25,774.78
2240,6.595169,152,465058,37.26,774.84
2241,6.446248,155,465213,37.26,774.84
2242,6.401157,155,465368,37.25,774.84
2243,6.489014,155,465523,37.26,780.21
2244,7.094421,141,465664,37.26,783.11
2245,6.299187,158,465822,37.27,787.41
2246,6.596792,151,465973,37.26,787.41
2247,6.709408,149,466122,37.26,787.41
2248,5.815107,173,466295,37.26,787.41
2249,5.510125,181,466476,37.26,787.50
2250,4.778212,209,466685,37.26,787.50
2251,4.777249,210,466895,37.27,787.50
2252,4.769085,209,467104,37.27,787.50
2253,5.341245,187,467291,37.27,787.50
2254,4.865691,206,467497,37.27,787.50
2255,4.953662,202,467699,37.26,787.50
2256,4.864757,200,467899,37.27,787.50
2257,5.462702,187,468086,37.28,787.50
2258,4.775007,210,468296,37.28,787.50
2259,4.753102,210,468506,37.27,787.50
2260,5.405763,185,468691,37.28,787.50
2261,4.724561,212,468903,37.28,787.50
2262,4.695232,212,469115,37.28,787.50
2263,4.663333,215,469330,37.27,787.50
2264,5.310924,188,469518,37.28,787.50
2265,4.828052,207,469725,37.28,787.50
2266,4.807336,208,469933,37.27,787.50
2267,7.054898,133,470066,37.27,787.50
2268,5.918987,179,470245,37.27,787.50
2269,5.435095,184,470429,37.28,787.50
2270,4.819998,207,470636,37.27,787.50
2271,4.675062,214,470850,37.27,787.50
2272,4.694930,213,471063,37.27,787.50
2273,5.236172,190,471253,37.28,787.50
2274,4.738798,211,471464,37.28,787.50
2275,4.662321,215,471679,37.27,787.50
2276,4.615417,216,471895,37.29,787.50
2277,5.044450,198,472093,37.30,787.50
2278,4.545119,220,472313,37.29,787.50
2279,4.547227,220,472533,37.29,787.50
2280,4.558732,210,472743,37.30,787.50
2281,5.056256,206,472949,37.30,787.50
2282,4.590643,218,473167,37.30,787.50
2283,4.666562,214,473381,37.30,787.50
2284,4.979498,195,473576,37.29,787.50
2285,4.787956,215,473791,37.31,787.50
2286,4.561578,219,474010,37.30,787.50
2287,4.440931,225,474235,37.30,787.50
2288,4.346353,230,474465,37.29,787.50
2289,5.204241,192,474657,37.30,787.50
2290,4.376708,229,474886,37.31,787.50
2291,4.442460,224,475110,37.30,787.50
2292,4.515563,222,475332,37.29,787.50
2293,5.190723,192,475524,37.30,787.50
2294,4.502896,222,475746,37.30,787.66
2295,4.476169,224,475970,37.30,787.66
2296,4.562633,219,476189,37.29,787.66
2297,5.051815,198,476387,37.29,787.66
2298,4.963180,201,476588,37.31,787.66
2299,5.826517,172,476760,37.31,787.66
2300,5.970079,167,476927,37.30,787.66
2301,5.880365,170,477097,37.30,787.66
2302,6.556506,152,477249,37.29,787.66
2303,6.046045,165,477414,37.31,787.66
2304,5.976403,168,477582,37.30,787.66
2305,5.782173,173,477755,37.30,787.66
2306,6.099662,163,477918,37.30,787.66
2307,5.775771,174,478092,37.30,787.66
2308,5.859957,170,478262,37.31,787.66
2309,4.471675,224,478486,37.31,787.66
2310,4.424646,226,478712,37.31,787.66
2311,4.463698,223,478935,37.31,787.66
2312,5.203500,192,479127,37.33,787.75
2313,5.112278,196,479323,37.36,787.75
2314,4.801502,208,479531,37.35,787.75
2315,4.697973,213,479744,37.35,787.75
2316,4.607203,217,479961,37.35,787.75
2317,5.244751,190,480151,37.34,787.75
2318,4.605056,217,480368,37.37,806.41
2319,4.820373,208,480576,37.36,806.58
2320,4.715836,212,480788,37.35,806.67
2321,4.661630,214,481002,37.35,806.67
2322,5.132421,195,481197,37.37,807.20
2323,4.574530,219,481416,37.37,807.20
2324,4.621737,216,481632,37.36,807.20
2325,4.677481,213,481845,37.36,807.20
2326,4.617012,213,482058,37.36,807.20
2327,5.203762,196,482254,37.37,807.20
2328,4.684404,213,482467,37.37,807.20
2329,4.704968,213,482680,37.37,807.20
2330,4.671532,214,482894,37.37,807.20
2331,4.688854,213,483107,37.36,807.20
2332,5.918803,169,483276,37.36,807.20
2333,4.913151,203,483479,37.39,807.20
2334,4.727001,212,483691,37.38,807.20
2335,4.766897,209,483900,37.37,807.20
2336,4.867522,206,484106,37.37,807.20
2337,5.286394,189,484295,37.37,807.20
2338,4.819711,207,484502,37.38,807.20
2339,4.781732,209,484711,37.39,807.20
2340,4.857831,206,484917,37.38,807.20
2341,4.802782,208,485125,37.39,807.20
2342,5.189943,193,485318,37.38,807.20
2343,4.718766,211,485529,37.39,807.20
2344,4.595911,218,485747,37.39,807.20
2345,4.580942,218,485965,37.40,807.20
2346,4.512910,222,486187,37.39,807.20
2347,4.588953,217,486404,37.38,807.20
2348,5.227909,191,486595,37.39,807.20
2349,4.654234,215,486810,37.39,807.20
2350,4.505289,222,487032,37.40,807.20
2351,4.532852,220,487252,37.39,807.20
2352,4.487934,223,487475,37.39,807.20
2353,5.223219,192,487667,37.39,807.20
2354,4.466199,223,487890,37.39,807.20
2355,4.481957,223,488113,37.40,807.20
2356,4.465669,224,488337,37.39,807.20
2357,4.528855,221,488558,37.40,807.20
2358,4.948194,202,488760,37.39,807.20
2359,6.337860,158,488918,37.39,807.20
2360,5.583587,179,489097,37.39,807.20
2361,5.789610,172,489269,37.39,807.20
2362,5.539616,181,489450,37.40,807.20
2363,5.682324,176,489626,37.40,807.20
2364,5.622806,177,489803,37.40,807.20
2365,6.012545,167,489970,37.39,807.20
2366,6.449771,155,490125,37.40,807.20
2367,5.787728,172,490297,37.40,807.20
2368,5.653770,177,490474,37.40,807.30
2369,4.619689,217,490691,37.41,807.30
2370,4.352794,229,490920,37.40,807.30
2371,4.426518,226,491146,37.40,807.30
2372,4.320958,232,491378,37.40,807.30
2373,5.104721,195,491573,37.41,807.30
2374,4.477398,224,491797,37.40,807.30
2375,4.335802,230,492027,37.41,807.30
2376,4.232975,236,492263,37.41,807.30
2377,4.252264,235,492498,37.41,807.30
2378,4.472785,216,492714,37.40,807.30
2379,5.006995,207,492921,37.40,807.30
2380,4.435218,225,493146,37.41,807.30
2381,4.331296,231,493377,37.41,807.30
2382,4.268360,234,493611,37.41,807.30
2383,4.320815,231,493842,37.40,807.30
2384,4.218998,232,494074,37.40,807.30
2385,4.720303,216,494290,37.41,807.30
2386,4.193997,239,494529,37.40,807.30
2387,4.257657,234,494763,37.41,807.30
2388,4.332251,231,494994,37.40,807.30
2389,4.198247,238,495232,37.41,807.30
2390,4.234734,236,495468,37.41,807.30
2391,5.002894,200,495668,37.41,807.30
2392,4.498151,222,495890,37.40,807.30
2393,4.565253,219,496109,37.40,807.30
2394,4.589743,218,496327,37.41,807.30
2395,4.550004,219,496546,37.41,807.30
2396,4.575894,219,496765,37.41,807.30
2397,4.531647,220,496985,37.40,807.30
2398,5.351673,187,497172,37.42,807.30
2399,4.523612,221,497393,37.42,807.30
2400,4.444001,225,497618,37.42,807.30
2401,4.420293,226,497844,37.41,807.30
2402,4.178336,239,498083,37.42,807.30
2403,4.226541,237,498320,37.42,807.30
2404,4.247593,235,498555,37.42,807.30
2405,5.054711,198,498753,37.41,807.30
2406,4.181998,239,498992,37.41,807.30
2407,4.109041,243,499235,37.41,807.30
2408,4.156240,240,499475,37.41,807.30
2409,4.229862,237,499712,37.42,807.30
2410,4.342996,230,499942,37.42,807.30
2411,4.334445,58,,,
