second,avg_latency_ms_consul_v0.6.4,throughput_consul_v0.6.4,cumulative_throughput_consul_v0.6.4,avg_cpu_consul_v0.6.4,avg_memory_mb_consul_v0.6.4
1208,5010.230491,216,1694448,65.13,4417.88
1209,5085.322500,134,1694582,65.16,4417.88
1210,5124.029987,193,1694775,65.12,4417.88
1211,5150.314666,133,1694908,65.08,4417.88
1212,5201.645960,293,1695201,65.03,4417.88
1213,5123.333825,184,1695385,65.06,4417.88
1214,5095.104827,135,1695520,65.09,4417.88
1215,5125.041586,195,1695715,65.05,4417.88
1216,5092.117339,193,1695908,65.00,4417.88
1217,5215.460898,194,1696102,64.96,4417.88
1218,5497.862389,195,1696297,64.91,4417.88
1219,5589.041884,217,1696514,64.87,4417.88
1220,5592.409840,133,1696647,64.82,4417.88
1221,5684.043544,193,1696840,64.78,4417.88
1222,5593.365462,134,1696974,64.81,4417.88
1223,5597.986517,193,1697167,64.77,4417.88
1224,5598.459178,180,1697347,64.72,4417.88
1225,5676.832411,171,1697518,64.68,4418.22
1226,5595.561679,135,1697653,64.71,4418.22
1227,5655.243785,253,1697906,64.74,4418.22
1228,5596.436058,129,1698035,64.70,4418.22
1229,5634.577634,197,1698232,64.66,4418.48
1230,5594.147317,180,1698412,64.62,4418.48
1231,5757.941155,112,1698524,64.57,4418.48
1232,5758.304045,193,1698717,64.53,4418.48
1233,5719.561145,193,1698910,64.48,4418.48
1234,5726.523390,193,1699103,64.44,4418.48
1235,5724.776071,194,1699297,64.47,4418.51
1236,5717.693969,154,1699451,64.42,4418.51
1237,5708.219411,197,1699648,64.38,4418.51
1238,5640.447365,133,1699781,64.33,4418.60
1239,5657.134381,194,1699975,64.35,4418.60
1240,5655.348098,195,1700170,64.40,4418.60
1241,5655.973961,178,1700348,64.35,4418.60
1242,5614.848514,170,1700518,64.31,4418.60
1243,5752.634488,136,1700654,64.27,4418.60
1244,5810.304430,252,1700906,64.22,4418.60
1245,5942.242228,70,1700976,64.18,4418.60
1246,5898.252217,194,1701170,64.13,4418.60
1247,5980.890368,178,1701348,64.09,4418.60
1248,6038.081022,170,1701518,64.13,4418.60
1249,5997.749534,133,1701651,64.08,4418.60
1250,5903.662850,199,1701850,64.05,4418.60
1251,5915.396380,188,1702038,64.04,4418.60
1252,5957.059235,134,1702172,64.16,4418.60
1253,5830.982330,241,1702413,64.15,4418.60
1254,5857.369372,111,1702524,64.14,4418.60
1255,5817.843535,132,1702656,64.12,4418.60
1256,5977.158818,195,1702851,64.10,4418.60
1257,5956.795475,187,1703038,64.08,4440.16
1258,5942.296978,132,1703170,64.13,4456.52
1259,6141.940569,152,1703322,64.13,4456.52
1260,6315.489576,132,1703454,64.08,4456.52
1261,6287.632141,197,1703651,64.11,4456.52
1262,6305.181990,136,1703787,64.07,4456.52
1263,6186.600386,249,1704036,64.03,4456.52
1264,6182.861297,134,1704170,63.98,4456.52
1265,6354.877167,151,1704321,64.01,4456.52
1266,6385.900507,95,1704416,63.97,4456.52
1267,6364.758910,172,1704588,63.93,4456.52
1268,6309.892774,136,1704724,63.89,4456.52
1269,6431.944389,189,1704913,63.84,4456.52
1270,6365.993919,191,1705104,63.87,4456.52
1271,6440.647604,72,1705176,63.83,4456.52
1272,6411.401851,176,1705352,63.78,4456.52
1273,6402.842491,174,1705526,63.75,4456.52
1274,6525.608599,131,1705657,63.77,4456.52
1275,6529.604166,132,1705789,63.73,4456.52
1276,6621.562520,250,1706039,63.69,4456.52
1277,6635.919265,131,1706170,63.65,4456.52
1278,6682.674563,130,1706300,63.64,4456.52
1279,6716.851641,115,1706415,63.63,4457.20
1280,6708.424539,112,1706527,63.59,4457.20
1281,6865.440145,17,1706544,63.55,4457.20
1282,7531.401880,45,1706589,63.50,4457.20
1283,9078.258135,65,1706654,63.46,4457.20
1284,9230.105092,133,1706787,63.41,4457.20
1285,9219.155493,131,1706918,63.37,4457.20
1286,9340.347558,187,1707105,63.33,4457.29
1287,9332.114296,84,1707189,63.30,4457.29
1288,9431.752175,163,1707352,63.31,4462.41
1289,9347.200697,169,1707521,63.27,4462.41
1290,9019.859857,68,1707589,63.22,4462.41
1291,7598.900260,68,1707657,63.18,4462.41
1292,7863.445595,130,1707787,63.21,4462.41
1293,8163.951278,123,1707910,63.17,4462.41
1294,8670.600122,73,1707983,63.13,4462.41
1295,8862.177226,122,1708105,63.09,4462.41
1296,9047.552171,84,1708189,63.04,4462.41
1297,9095.075602,139,1708328,62.99,4462.41
1298,9080.074675,192,1708520,62.95,4462.41
1299,9037.408611,26,1708546,62.91,4462.41
1300,9152.719238,111,1708657,62.87,4462.41
1301,9044.995663,130,1708787,62.89,4463.18
1302,9029.037285,70,1708857,62.85,4463.18
1303,9162.481777,126,1708983,62.80,4463.18
1304,9102.239699,122,1709105,62.76,4463.18
1305,9044.648168,84,1709189,62.79,4463.18
1306,9079.139273,139,1709328,62.82,4463.18
1307,9056.949058,129,1709457,62.78,4463.18
1308,9154.425248,90,1709547,62.74,4463.18
1309,9121.198390,110,1709657,62.70,4463.18
1310,9093.427920,130,1709787,62.65,4463.18
1311,9150.673048,71,1709858,62.61,4463.18
1312,9043.697768,59,1709917,62.57,4463.18
1313,9087.523948,188,1710105,62.53,4463.79
1314,9210.749444,84,1710189,62.56,4463.79
1315,9125.924416,139,1710328,62.52,4463.79
1316,9056.696083,120,1710448,62.48,4463.79
1317,9043.465734,96,1710544,62.44,4463.79
1318,9158.945990,108,1710652,62.47,4464.83
1319,9039.863624,75,1710727,62.50,4464.83
1320,9037.244375,128,1710855,62.46,4464.83
1321,9145.652697,61,1710916,62.42,4464.83
1322,9091.286366,181,1711097,62.38,4464.83
1323,8946.343761,78,1711175,62.33,4464.83
1324,9095.151620,128,1711303,62.30,4464.83
1325,9073.352513,117,1711420,62.25,4464.91
1326,9061.532178,127,1711547,62.22,4464.91
1327,9102.336246,105,1711652,62.19,4464.91
1328,9132.476276,75,1711727,62.21,4464.91
1329,9102.029342,128,1711855,62.16,4464.91
1330,9041.625698,62,1711917,62.15,4464.91
1331,9162.772786,180,1712097,62.19,4464.91
1332,9168.481684,77,1712174,62.25,4464.91
1333,9163.537027,129,1712303,62.24,4464.91
1334,9236.533178,116,1712419,62.23,4464.91
1335,9249.225126,111,1712530,62.27,4477.84
1336,9239.203298,72,1712602,62.27,4477.84
1337,9164.723693,125,1712727,62.25,4477.84
1338,9168.994756,128,1712855,62.24,4477.84
1339,9270.567272,60,1712915,62.21,4477.84
1340,9192.584432,71,1712986,62.17,4477.84
1341,9369.265393,185,1713171,62.13,4477.84
1342,9264.672868,23,1713194,62.09,4477.92
1343,9308.380240,222,1713416,62.05,4477.82
1344,9270.592299,108,1713524,62.03,4477.82
1345,9320.350625,68,1713592,62.13,4477.82
1346,9320.815848,74,1713666,62.15,4477.82
1347,9205.725073,127,1713793,62.10,4477.82
1348,9171.255287,122,1713915,62.07,4477.82
1349,9089.746543,73,1713988,62.02,4477.82
1350,9148.779674,119,1714107,61.99,4477.82
1351,9091.521498,85,1714192,61.94,4477.82
1352,9070.446839,225,1714417,61.91,4477.82
1353,8951.379596,107,1714524,61.86,4477.82
1354,8995.579450,70,1714594,61.83,4477.82
1355,9033.361129,72,1714666,61.79,4477.82
1356,8980.208793,131,1714797,61.75,4477.82
1357,8928.391485,118,1714915,61.71,4477.82
1358,8964.309564,74,1714989,61.80,4482.86
1359,8804.746712,183,1715172,61.83,4482.86
1360,8853.504695,21,1715193,61.79,4482.86
1361,9462.163085,162,1715355,61.75,4482.86
1362,0.000000,0,1715355,61.71,4482.86
1363,0.000000,0,1715355,61.67,4482.86
1364,0.000000,0,1715355,61.63,4482.86
1365,10624.643773,372,1715727,61.59,4482.86
1366,9899.605685,189,1715916,61.55,4482.86
1367,0.000000,0,1715916,61.52,4482.86
1368,0.000000,0,1715916,61.48,4482.86
1369,0.000000,0,1715916,61.45,4482.86
1370,0.000000,0,1715916,61.40,4482.86
1371,0.000000,0,1715916,61.36,4482.86
1372,12632.762402,450,1716366,61.39,4482.86
1373,7964.252658,110,1716476,61.34,4482.86
1374,0.000000,0,1716476,61.29,4482.86
1375,10166.627812,65,1716541,61.26,4482.86
1376,0.000000,0,1716541,61.23,4482.86
1377,12865.940847,65,1716606,61.19,4482.86
1378,0.000000,0,1716606,61.21,4482.86
1379,0.000000,0,1716606,61.16,4482.86
1380,0.000000,0,1716606,61.12,4482.86
1381,0.000000,0,1716606,61.08,4482.86
1382,0.000000,0,1716606,61.04,4482.86
1383,0.000000,0,1716606,60.99,4482.86
1384,18810.261434,129,1716735,60.95,4482.86
1385,18686.628904,130,1716865,60.91,4483.89
1386,14220.440764,455,1717320,60.88,4483.89
1387,11319.675317,324,1717644,60.85,4483.89
1388,2212.305796,715,1718359,60.81,4483.89
1389,1818.967277,584,1718943,60.79,4483.89
1390,1866.169686,453,1719396,60.75,4483.89
1391,1891.133604,650,1720046,60.77,4483.89
1392,2039.725168,390,1720436,60.84,4483.89
1393,1958.070971,585,1721021,60.83,4483.98
1394,1985.931757,520,1721541,60.89,4483.98
1395,2114.839287,455,1721996,60.89,4483.98
1396,2091.502245,540,1722536,60.91,4483.98
1397,1822.668298,305,1722841,60.94,4483.98
1398,1967.384055,649,1723490,61.00,4483.98
1399,2072.428155,585,1724075,61.00,4483.98
1400,2139.501978,259,1724334,60.99,4483.98
1401,2361.235429,260,1724594,60.99,4483.98
1402,3010.222826,261,1724855,61.03,4484.06
1403,3543.245853,259,1725114,61.00,4484.06
1404,3826.772015,260,1725374,60.96,4484.06
1405,3975.539448,261,1725635,60.93,4484.06
1406,3851.575036,195,1725830,60.89,4484.06
1407,4039.903810,285,1726115,60.92,4484.06
1408,3984.219793,260,1726375,60.89,4484.06
1409,4011.488998,260,1726635,60.85,4484.06
1410,3946.372321,257,1726892,60.82,4484.06
1411,4085.908348,159,1727051,60.84,4484.06
1412,4121.314523,318,1727369,60.81,4484.06
1413,4116.806866,201,1727570,60.78,4484.06
1414,4078.442426,260,1727830,60.81,4484.06
1415,4187.133613,192,1728022,60.78,4484.06
1416,4486.641336,159,1728181,60.74,4484.06
1417,4640.141472,260,1728441,60.71,4484.06
1418,4670.858931,260,1728701,60.67,4484.06
1419,4608.725931,220,1728921,60.64,4484.06
1420,4693.060775,131,1729052,60.66,4484.33
1421,4640.748361,257,1729309,60.63,4484.33
1422,4618.394097,197,1729506,60.60,4484.33
1423,4737.300435,259,1729765,60.56,4484.33
1424,0.000000,0,1729765,60.53,4484.33
1425,6069.375012,132,1729897,60.55,4484.33
1426,6194.099934,126,1730023,60.51,4484.33
1427,6297.970669,159,1730182,60.47,4484.68
1428,6482.431500,195,1730377,60.44,4484.68
1429,6568.455129,260,1730637,60.40,4484.68
1430,6103.287307,193,1730830,60.36,4484.74
1431,5614.461306,92,1730922,60.33,4484.74
1432,5931.535058,100,1731022,60.29,4484.74
1433,6106.590455,97,1731119,60.29,4484.74
1434,6348.739505,195,1731314,60.28,4484.74
1435,6370.276471,199,1731513,60.25,4484.74
1436,6477.953831,253,1731766,60.21,4484.74
1437,6542.716159,69,1731835,60.17,4484.74
1438,6462.936991,106,1731941,60.20,4484.74
1439,6490.504777,112,1732053,60.16,4484.74
1440,6574.142762,132,1732185,60.13,4484.74
1441,6496.757902,257,1732442,60.09,4484.74
1442,6338.842655,196,1732638,60.05,4484.74
1443,6419.044153,194,1732832,60.02,4484.74
1444,6328.039632,93,1732925,59.99,4484.74
1445,6422.346637,101,1733026,59.96,4484.74
1446,6322.067566,95,1733121,59.92,4484.74
1447,6509.116619,193,1733314,59.95,4484.74
1448,6448.865947,194,1733508,59.91,4484.74
1449,6633.836967,257,1733765,59.88,4484.74
1450,6792.883899,69,1733834,59.84,4484.74
1451,6672.232573,108,1733942,59.93,4484.74
1452,6588.683494,175,1734117,59.90,4484.74
1453,6590.376416,70,1734187,59.87,4484.74
1454,6632.057277,255,1734442,59.83,4484.74
1455,6686.308090,196,1734638,59.80,4484.74
1456,6574.733063,138,1734776,59.76,4484.74
1457,6627.962055,146,1734922,59.73,4484.74
1458,6478.349580,103,1735025,59.69,4484.74
1459,6451.069898,96,1735121,59.66,4484.74
1460,6568.586061,131,1735252,59.67,4484.74
1461,6462.492471,258,1735510,59.66,4484.74
1462,6566.633456,193,1735703,59.64,4484.74
1463,6583.315159,130,1735833,59.67,4484.74
1464,6593.116273,109,1735942,59.74,4484.74
1465,6621.370778,175,1736117,59.73,4484.74
1466,6555.440864,69,1736186,59.72,4484.74
1467,6462.139863,214,1736400,59.71,4484.74
1468,6836.208533,116,1736516,59.70,4484.74
1469,6850.298774,249,1736765,59.68,4484.74
1470,6797.955684,70,1736835,59.73,4488.17
1471,6843.365670,107,1736942,59.73,4488.17
1472,6857.672171,175,1737117,59.71,4488.17
1473,6941.132287,70,1737187,59.67,4488.17
1474,7003.879818,213,1737400,59.71,4488.17
1475,6946.513320,116,1737516,59.68,4488.17
1476,7054.769293,249,1737765,59.64,4488.17
1477,7156.976228,70,1737835,59.61,4488.17
1478,7096.519154,108,1737943,59.65,4493.30
1479,7187.662585,116,1738059,59.61,4493.30
1480,7125.728019,128,1738187,59.58,4493.30
1481,7048.824521,132,1738319,59.55,4493.30
1482,7238.097488,191,1738510,59.58,4493.30
1483,7303.837847,139,1738649,59.55,4493.30
1484,7475.797700,127,1738776,59.51,4493.30
1485,7666.442164,124,1738900,59.48,4493.30
1486,7543.645829,63,1738963,59.44,4493.30
1487,7556.350289,158,1739121,59.44,4493.81
1488,7601.272777,130,1739251,59.44,4494.33
1489,7543.650176,198,1739449,59.42,4494.33
1490,7715.086061,67,1739516,59.39,4494.33
1491,7664.594331,198,1739714,59.42,4494.33
1492,7780.038047,66,1739780,59.39,4494.33
1493,7905.755913,121,1739901,59.35,4463.55
1494,7802.612458,41,1739942,59.32,4463.55
1495,8519.071920,117,1740059,59.28,4463.55
1496,8553.223545,65,1740124,59.25,4463.55
1497,8736.165377,193,1740317,59.21,4463.55
1498,8656.899920,149,1740466,59.18,4463.55
1499,8667.007905,115,1740581,59.14,4463.55
1500,8663.242270,136,1740717,59.11,4463.55
1501,8755.352923,67,1740784,59.08,4463.55
1502,8657.135875,159,1740943,59.10,4463.55
1503,8368.220691,84,1741027,59.07,4463.55
1504,8613.072529,80,1741107,59.06,4463.55
1505,8662.891542,82,1741189,59.06,4466.37
1506,8701.158755,195,1741384,59.04,4466.37
1507,8673.540758,126,1741510,59.03,4466.37
1508,8713.100701,138,1741648,59.02,4466.37
1509,8676.030475,123,1741771,59.01,4466.37
1510,8675.243920,67,1741838,59.00,4466.37
1511,8674.767411,107,1741945,59.05,4466.37
1512,8676.143579,84,1742029,59.03,4466.37
1513,8676.435330,92,1742121,59.02,4466.37
1514,8681.956902,71,1742192,59.01,4466.37
1515,8792.823003,257,1742449,58.99,4466.45
1516,8835.469175,62,1742511,58.95,4466.45
1517,8905.953660,140,1742651,58.95,4466.45
1518,8796.685582,129,1742780,59.01,4466.45
1519,8697.379772,121,1742901,59.03,4466.45
1520,8651.813026,62,1742963,59.01,4466.45
1521,8683.678641,97,1743060,58.98,4466.45
1522,8701.693511,66,1743126,58.95,4466.45
1523,8652.352855,131,1743257,58.92,4466.45
1524,8802.094881,192,1743449,58.88,4466.45
1525,8949.440286,69,1743518,58.85,4466.45
1526,8916.567807,135,1743653,58.82,4466.45
1527,9070.768124,131,1743784,58.79,4466.45
1528,8862.074599,158,1743942,58.76,4466.45
1529,8836.219740,22,1743964,58.73,4466.45
1530,8814.047183,96,1744060,58.69,4466.45
1531,8813.041641,66,1744126,58.70,4466.45
1532,8855.902973,192,1744318,58.73,4466.45
1533,8863.388308,134,1744452,58.78,4471.53
1534,8915.715470,67,1744519,58.75,4471.53
1535,8858.786182,135,1744654,58.72,4471.53
1536,8859.508133,131,1744785,58.68,4471.53
1537,8849.909583,157,1744942,58.65,4471.53
1538,8716.577985,87,1745029,58.62,4471.53
1539,8542.892224,1,1745030,58.59,4471.53
1540,9185.760864,93,1745123,58.55,4471.53
1541,9147.600215,195,1745318,58.52,4471.53
1542,0.000000,0,1745318,58.48,4471.53
1543,0.000000,0,1745318,58.45,4472.06
1544,0.000000,0,1745318,58.42,4472.06
1545,0.000000,0,1745318,58.45,4472.06
1546,0.000000,0,1745318,58.47,4476.24
1547,0.000000,0,1745318,58.44,4476.24
1548,0.000000,0,1745318,58.40,4476.24
1549,0.000000,0,1745318,58.37,4476.24
1550,0.000000,0,1745318,58.33,4476.24
1551,0.000000,0,1745318,58.30,4476.24
1552,0.000000,0,1745318,58.26,4476.24
1553,16173.102201,973,1746291,58.22,4476.24
1554,0.000000,0,1746291,58.20,4476.24
1555,0.000000,0,1746291,58.16,4476.24
1556,14315.780067,27,1746318,58.13,4476.24
1557,0.000000,0,1746318,58.09,4476.24
1558,0.000000,0,1746318,58.05,4476.24
1559,6021.820566,65,1746383,58.02,4476.24
1560,0.000000,0,1746383,57.98,4476.24
1561,0.000000,0,1746383,57.95,4476.24
1562,0.000000,0,1746383,57.91,4476.24
1563,0.000000,0,1746383,57.88,4476.24
1564,11125.687431,455,1746838,57.84,4476.24
1565,11333.632327,519,1747357,57.82,4476.24
1566,2110.219142,389,1747746,57.79,4476.24
1567,2333.373204,649,1748395,57.77,4476.24
1568,1959.490360,390,1748785,57.82,4476.41
1569,1650.532321,454,1749239,57.90,4476.41
1570,1974.365609,650,1749889,57.88,4476.41
1571,1931.699777,390,1750279,57.85,4476.41
1572,2016.008945,520,1750799,57.83,4476.41
1573,2182.753591,584,1751383,57.80,4476.41
1574,1924.604776,455,1751838,57.78,4476.41
1575,1764.909449,562,1752400,57.84,4478.50
1576,2075.337368,478,1752878,57.85,4478.50
1577,2010.045877,520,1753398,57.83,4478.50
1578,1924.193300,455,1753853,57.80,4478.50
1579,2064.189449,390,1754243,57.78,4478.50
1580,2549.066807,258,1754501,57.75,4478.50
1581,2836.823726,313,1754814,57.72,4478.50
1582,3326.325922,272,1755086,57.75,4478.50
1583,3554.065104,261,1755347,57.72,4478.50
1584,3745.999286,195,1755542,57.69,4478.50
1585,3833.159609,324,1755866,57.72,4478.50
1586,3879.047337,220,1756086,57.76,4478.50
1587,4079.484716,197,1756283,57.73,4478.50
1588,4108.933139,259,1756542,57.69,4478.50
1589,4105.627828,325,1756867,57.67,4478.94
1590,3990.127376,219,1757086,57.64,4478.94
1591,4033.135033,196,1757282,57.62,4478.94
1592,4231.222409,258,1757540,57.59,4478.94
1593,4320.226492,198,1757738,57.56,4478.94
1594,4418.114052,259,1757997,57.53,4478.94
1595,4370.033779,158,1758155,57.50,4478.94
1596,4386.689887,257,1758412,57.53,4478.94
1597,4351.404023,212,1758624,57.51,4478.94
1598,4329.755244,307,1758931,57.54,4478.94
1599,4472.800337,159,1759090,57.57,4478.94
1600,4501.358555,192,1759282,57.54,4478.94
1601,4704.381837,195,1759477,57.53,4478.94
1602,4749.056275,262,1759739,57.52,4478.94
1603,4694.813153,258,1759997,57.51,4478.94
1604,4740.416341,157,1760154,57.50,4478.94
1605,4747.525955,131,1760285,57.50,4478.94
1606,4730.076147,257,1760542,57.49,4489.14
1607,4757.605977,197,1760739,57.55,4495.30
1608,4687.671719,270,1761009,57.54,4495.30
1609,4651.177417,212,1761221,57.54,4495.30
1610,4615.570109,192,1761413,57.58,4495.30
1611,4678.472896,197,1761610,57.58,4495.30
1612,4894.245057,139,1761749,57.58,4495.30
1613,5202.095797,249,1761998,57.59,4495.30
1614,5305.142222,156,1762154,57.56,4495.30
1615,5396.790318,134,1762288,57.55,4495.30
1616,5428.719952,254,1762542,57.57,4495.30
1617,5452.952715,137,1762679,57.54,4495.30
1618,5480.493905,192,1762871,57.52,4495.30
1619,5635.643528,193,1763064,57.48,4495.30
1620,5561.407888,157,1763221,57.46,4495.30
1621,5804.888347,130,1763351,57.43,4495.30
1622,5954.103505,193,1763544,57.39,4495.30
1623,5819.803286,136,1763680,57.43,4495.30
1624,5980.635764,191,1763871,57.40,4495.30
1625,5982.339316,194,1764065,57.37,4495.30
1626,5995.897040,156,1764221,57.40,4495.30
1627,5939.703685,68,1764289,57.37,4495.30
1628,5952.062292,254,1764543,57.35,4495.30
1629,6136.463792,136,1764679,57.40,4496.16
1630,6102.692221,192,1764871,57.39,4496.16
1631,6115.506370,193,1765064,57.38,4496.16
1632,6868.989594,1,1765065,57.37,4496.16
1633,0.000000,0,1765065,57.36,4496.16
1634,8165.688683,93,1765158,57.41,4496.16
1635,8155.032801,131,1765289,57.40,4496.16
1636,8159.313071,202,1765491,57.38,4496.16
1637,8175.530340,122,1765613,57.43,4499.23
1638,8402.450917,147,1765760,57.41,4499.23
1639,8586.377219,176,1765936,57.38,4499.23
1640,8810.577768,130,1766066,57.35,4499.23
1641,6910.344817,92,1766158,57.31,4499.29
1642,7143.812571,71,1766229,57.29,4488.73
1643,7633.269008,124,1766353,57.27,4488.72
1644,7940.261106,136,1766489,57.29,4488.71
1645,8320.829466,58,1766547,57.26,4488.71
1646,8741.879772,132,1766679,57.23,4488.71
1647,8768.186912,126,1766805,57.20,4488.71
1648,8764.675302,135,1766940,57.17,4488.71
1649,8759.029595,149,1767089,57.14,4488.71
1650,8766.448591,132,1767221,57.14,4488.71
1651,8707.170053,66,1767287,57.14,4488.71
1652,8706.920069,127,1767414,57.11,4488.71
1653,8700.393010,78,1767492,57.07,4488.71
1654,8812.111173,57,1767549,57.04,4488.71
1655,8814.820707,131,1767680,57.01,4488.71
1656,9010.930568,126,1767806,56.98,4488.71
1657,8941.027983,134,1767940,56.99,4501.24
1658,9047.511394,66,1768006,56.98,4501.24
1659,9675.161181,59,1768065,56.95,4501.24
1660,0.000000,0,1768065,56.92,4501.24
1661,11323.182849,1,1768066,56.89,4501.24
1662,0.000000,0,1768066,56.86,4501.24
1663,0.000000,0,1768066,56.83,4501.24
1664,14351.616965,1,1768067,56.80,4501.24
1665,0.000000,0,1768067,56.77,4501.24
1666,16577.078780,112,1768179,56.79,4501.24
1667,13990.830735,512,1768691,56.76,4501.24
1668,10756.161138,375,1769066,56.74,4501.24
1669,2768.422340,241,1769307,56.72,4501.24
1670,2813.492490,448,1769755,56.75,4501.24
1671,2885.108092,310,1770065,56.73,4501.24
1672,3202.914506,114,1770179,56.69,4501.24
1673,3572.307910,194,1770373,56.66,4501.24
1674,4017.810918,257,1770630,56.63,4501.24
1675,4529.179885,255,1770885,56.61,4501.24
1676,4910.693420,125,1771010,56.58,4501.24
1677,5276.113946,105,1771115,56.55,4501.50
1678,5495.289854,68,1771183,56.52,4501.59
1679,5860.532921,127,1771310,56.55,4501.59
1680,6358.304552,190,1771500,56.58,4501.59
1681,6766.971553,130,1771630,56.55,4501.59
1682,7239.295642,127,1771757,56.53,4501.59
1683,7600.711894,190,1771947,56.49,4501.59
1684,7907.123637,64,1772011,56.46,4501.59
1685,8037.237996,61,1772072,56.43,4501.59
1686,8331.363283,109,1772181,56.40,4501.59
1687,8400.639485,126,1772307,56.38,4501.59
1688,8509.885284,66,1772373,56.35,4501.59
1689,8824.192086,127,1772500,56.32,4501.59
1690,9148.819228,128,1772628,56.29,4501.59
1691,9180.767972,129,1772757,56.26,4501.59
1692,9158.930528,189,1772946,56.29,4501.59
1693,9273.168370,64,1773010,56.26,4501.59
1694,9161.294013,61,1773071,56.34,4506.54
1695,9168.705032,52,1773123,56.32,4506.54
1696,9263.598969,126,1773249,56.29,4506.54
1697,9219.514397,123,1773372,56.27,4506.54
1698,9216.889742,128,1773500,56.24,4506.54
1699,9260.134737,69,1773569,56.21,4506.54
1700,9062.378207,231,1773800,56.18,4506.54
1701,7768.597435,318,1774118,56.15,4506.54
1702,6357.180653,105,1774223,56.13,4506.54
1703,6371.297046,90,1774313,56.10,4506.54
1704,6293.617038,125,1774438,56.07,4506.54
1705,6399.372320,70,1774508,56.06,4506.54
1706,6345.412898,129,1774637,56.08,4506.54
1707,6381.573787,294,1774931,56.05,4506.54
1708,6790.177432,192,1775123,56.14,4506.54
1709,6843.350397,124,1775247,56.11,4506.54
1710,6792.153947,125,1775372,56.08,4506.54
1711,6793.107503,67,1775439,56.06,4506.54
1712,6748.762132,129,1775568,56.03,4506.54
1713,6834.164480,125,1775693,56.00,4506.54
1714,6902.388514,238,1775931,55.98,4506.54
1715,7054.777337,192,1776123,55.95,4506.54
1716,7070.863397,124,1776247,55.92,4506.54
1717,7007.887172,125,1776372,55.89,4506.54
1718,7005.949831,67,1776439,55.87,4506.54
1719,7065.009447,129,1776568,55.89,4506.54
1720,7010.728017,125,1776693,55.86,4506.54
1721,7118.726933,174,1776867,55.88,4506.54
1722,7310.593587,251,1777118,55.92,4506.54
1723,7361.433283,68,1777186,55.89,4506.54
1724,7248.578737,129,1777315,55.87,4506.54
1725,7296.509190,122,1777437,55.84,4506.54
1726,7356.029817,71,1777508,55.81,4506.54
1727,7380.793314,124,1777632,55.79,4506.54
1728,7432.877120,226,1777858,55.76,4506.54
1729,7546.049861,140,1777998,55.73,4506.54
1730,7498.091319,126,1778124,55.70,4506.54
1731,7552.836723,127,1778251,55.68,4506.54
1732,7680.590778,124,1778375,55.65,4506.54
1733,7523.544101,113,1778488,55.68,4506.54
1734,7509.467946,80,1778568,55.65,4506.54
1735,7643.983562,126,1778694,55.72,4506.54
1736,7553.286663,173,1778867,55.70,4506.54
1737,7508.930373,251,1779118,55.69,4506.54
1738,7511.042130,70,1779188,55.66,4506.54
1739,7568.036542,122,1779310,55.64,4506.54
1740,7499.799737,125,1779435,55.61,4506.54
1741,7506.674784,75,1779510,55.58,4506.54
1742,7607.912592,129,1779639,55.55,4506.54
1743,7539.446471,155,1779794,55.53,4506.54
1744,7660.274862,104,1779898,55.53,4506.54
1745,7697.222818,225,1780123,55.57,4506.54
1746,7744.223356,124,1780247,55.57,4506.54
1747,7844.066993,71,1780318,55.56,4506.54
1748,7751.389428,120,1780438,55.55,4506.54
1749,7828.604258,74,1780512,55.60,4506.54
1750,7754.514565,126,1780638,55.64,4518.94
1751,7893.620766,122,1780760,55.63,4539.88
1752,7897.072978,238,1780998,55.68,4551.67
1753,7958.666984,131,1781129,55.67,4551.67
1754,7808.753153,118,1781247,55.65,4551.67
1755,7926.547957,73,1781320,55.62,4551.67
1756,7904.481636,120,1781440,55.60,4551.67
1757,7881.356601,74,1781514,55.56,4551.67
1758,8080.921677,125,1781639,55.54,4551.67
1759,7933.125826,122,1781761,55.52,4551.67
1760,8064.470511,173,1781934,55.48,4551.67
1761,8029.100816,191,1782125,55.46,4551.67
1762,8007.376429,125,1782250,55.44,4551.67
1763,8042.968383,70,1782320,55.47,4551.67
1764,7940.628423,120,1782440,55.49,4552.20
1765,7928.738445,74,1782514,55.52,4552.20
1766,7977.845257,126,1782640,55.50,4552.20
1767,7969.114706,122,1782762,55.47,4552.20
1768,7958.000527,172,1782934,55.44,4552.20
1769,7992.237905,192,1783126,55.42,4552.20
1770,7969.504198,124,1783250,55.40,4552.20
1771,7904.976006,72,1783322,55.37,4552.20
1772,7912.516494,119,1783441,55.34,4552.20
1773,8636.755639,74,1783515,55.32,4552.20
1774,0.000000,0,1783515,55.29,4552.20
1775,0.000000,0,1783515,55.26,4552.20
1776,0.000000,0,1783515,55.23,4552.20
1777,0.000000,0,1783515,55.27,4552.20
1778,0.000000,0,1783515,55.29,4552.20
1779,0.000000,0,1783515,55.25,4552.20
1780,0.000000,0,1783515,55.22,4552.20
1781,0.000000,0,1783515,55.20,4552.20
1782,12781.927744,992,1784507,55.17,4552.20
1783,0.000000,0,1784507,55.15,4552.20
1784,0.000000,0,1784507,55.13,4552.20
1785,0.000000,0,1784507,55.10,4552.20
1786,0.000000,0,1784507,55.07,4552.20
1787,0.000000,0,1784507,55.04,4552.20
1788,0.000000,0,1784507,55.01,4552.20
