second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_3.4.8,throughput_zookeeper_3.4.8,cumulative_throughput_zookeeper_3.4.8,avg_cpu_zookeeper_3.4.8,avg_memory_mb_zookeeper_3.4.8,avg_latency_ms_consul_0.6.4,throughput_consul_0.6.4,cumulative_throughput_consul_0.6.4,avg_cpu_consul_0.6.4,avg_memory_mb_consul_0.6.4
3082,,,,,,,,,,,14.834032,67,201646,10.37,384.04
3083,,,,,,,,,,,15.795665,64,201710,10.38,384.04
3084,,,,,,,,,,,16.024738,62,201772,10.38,384.04
3085,,,,,,,,,,,16.028702,62,201834,10.37,384.04
3086,,,,,,,,,,,15.967370,63,201897,10.37,384.04
3087,,,,,,,,,,,15.881098,63,201960,10.37,384.92
3088,,,,,,,,,,,15.281175,65,202025,10.38,385.80
3089,,,,,,,,,,,16.168227,62,202087,10.38,385.80
3090,,,,,,,,,,,16.209766,62,202149,10.38,385.80
3091,,,,,,,,,,,15.469421,64,202213,10.38,385.80
3092,,,,,,,,,,,15.713804,64,202277,10.37,385.80
3093,,,,,,,,,,,15.408419,65,202342,10.37,386.06
3094,,,,,,,,,,,15.231285,66,202408,10.37,386.06
3095,,,,,,,,,,,15.505440,64,202472,10.38,386.06
3096,,,,,,,,,,,15.369858,65,202537,10.38,386.24
3097,,,,,,,,,,,15.478923,65,202602,10.37,386.24
3098,,,,,,,,,,,15.128997,66,202668,10.37,386.24
3099,,,,,,,,,,,14.919833,67,202735,10.37,386.85
3100,,,,,,,,,,,14.752932,68,202803,10.38,387.64
3101,,,,,,,,,,,14.838919,67,202870,10.37,387.64
3102,,,,,,,,,,,15.363952,65,202935,10.37,387.64
3103,,,,,,,,,,,15.334601,65,203000,10.37,387.64
3104,,,,,,,,,,,15.520961,65,203065,10.37,387.64
3105,,,,,,,,,,,15.628997,64,203129,10.37,387.64
3106,,,,,,,,,,,15.622461,63,203192,10.37,387.64
3107,,,,,,,,,,,16.140689,63,203255,10.38,387.64
3108,,,,,,,,,,,15.104340,66,203321,10.38,387.64
3109,,,,,,,,,,,15.352748,65,203386,10.37,387.64
3110,,,,,,,,,,,15.550083,64,203450,10.37,387.64
3111,,,,,,,,,,,15.409053,65,203515,10.37,387.64
3112,,,,,,,,,,,15.574709,64,203579,10.37,387.64
3113,,,,,,,,,,,15.125222,66,203645,10.37,387.73
3114,,,,,,,,,,,14.929444,67,203712,10.37,387.73
3115,,,,,,,,,,,14.995732,67,203779,10.37,387.73
3116,,,,,,,,,,,15.182232,66,203845,10.37,387.73
3117,,,,,,,,,,,15.299421,65,203910,10.37,387.73
3118,,,,,,,,,,,15.237974,66,203976,10.37,387.73
3119,,,,,,,,,,,15.110916,66,204042,10.37,387.73
3120,,,,,,,,,,,14.809432,68,204110,10.37,387.73
3121,,,,,,,,,,,14.888274,67,204177,10.37,387.73
3122,,,,,,,,,,,15.159062,66,204243,10.37,387.73
3123,,,,,,,,,,,15.017642,66,204309,10.37,387.73
3124,,,,,,,,,,,14.979033,67,204376,10.37,387.73
3125,,,,,,,,,,,15.711953,64,204440,10.37,387.73
3126,,,,,,,,,,,14.964881,67,204507,10.37,387.73
3127,,,,,,,,,,,15.087387,66,204573,10.37,387.73
3128,,,,,,,,,,,14.749010,68,204641,10.37,387.73
3129,,,,,,,,,,,14.685579,68,204709,10.37,387.73
3130,,,,,,,,,,,15.013989,66,204775,10.37,387.73
3131,,,,,,,,,,,15.096994,67,204842,10.37,387.73
3132,,,,,,,,,,,14.745103,67,204909,10.37,387.73
3133,,,,,,,,,,,14.677507,68,204977,10.37,387.73
3134,,,,,,,,,,,14.843074,68,205045,10.37,387.73
3135,,,,,,,,,,,15.217376,65,205110,10.37,387.73
3136,,,,,,,,,,,15.045376,67,205177,10.37,387.73
3137,,,,,,,,,,,14.883650,67,205244,10.38,387.73
3138,,,,,,,,,,,15.066152,66,205310,10.38,387.73
3139,,,,,,,,,,,14.695950,68,205378,10.38,387.73
3140,,,,,,,,,,,14.719639,68,205446,10.38,387.73
3141,,,,,,,,,,,14.908696,67,205513,10.38,387.73
3142,,,,,,,,,,,14.608387,69,205582,10.38,388.26
3143,,,,,,,,,,,15.067134,66,205648,10.38,388.26
3144,,,,,,,,,,,16.105664,62,205710,10.38,388.26
3145,,,,,,,,,,,15.500705,65,205775,10.38,388.26
3146,,,,,,,,,,,14.914246,67,205842,10.38,388.26
3147,,,,,,,,,,,15.076654,66,205908,10.38,388.26
3148,,,,,,,,,,,15.631874,64,205972,10.38,388.26
3149,,,,,,,,,,,15.910355,63,206035,10.38,388.26
3150,,,,,,,,,,,14.965368,67,206102,10.38,388.26
3151,,,,,,,,,,,14.978847,67,206169,10.38,388.26
3152,,,,,,,,,,,14.991746,66,206235,10.38,388.26
3153,,,,,,,,,,,14.941956,67,206302,10.38,388.26
3154,,,,,,,,,,,15.053104,67,206369,10.38,388.26
3155,,,,,,,,,,,15.318578,65,206434,10.38,388.34
3156,,,,,,,,,,,15.663976,64,206498,10.39,389.75
3157,,,,,,,,,,,15.351560,65,206563,10.39,389.75
3158,,,,,,,,,,,14.985294,67,206630,10.39,389.77
3159,,,,,,,,,,,15.690211,63,206693,10.39,389.77
3160,,,,,,,,,,,15.215906,66,206759,10.39,389.77
3161,,,,,,,,,,,15.760162,63,206822,10.39,389.77
3162,,,,,,,,,,,15.433536,65,206887,10.38,389.77
3163,,,,,,,,,,,16.368596,61,206948,10.38,389.77
3164,,,,,,,,,,,15.415925,65,207013,10.38,389.77
3165,,,,,,,,,,,14.948846,67,207080,10.38,389.77
3166,,,,,,,,,,,15.063475,67,207147,10.38,389.95
3167,,,,,,,,,,,14.986842,66,207213,10.38,390.04
3168,,,,,,,,,,,15.208758,66,207279,10.38,390.04
3169,,,,,,,,,,,15.404641,65,207344,10.38,390.04
3170,,,,,,,,,,,15.257951,65,207409,10.38,390.04
3171,,,,,,,,,,,15.493853,65,207474,10.38,390.04
3172,,,,,,,,,,,14.889937,67,207541,10.38,390.04
3173,,,,,,,,,,,14.828514,68,207609,10.38,390.04
3174,,,,,,,,,,,19.035108,52,207661,10.38,390.04
3175,,,,,,,,,,,15.350114,65,207726,10.38,390.04
3176,,,,,,,,,,,15.295824,66,207792,10.38,390.04
3177,,,,,,,,,,,16.554600,60,207852,10.38,390.04
3178,,,,,,,,,,,15.605387,64,207916,10.38,390.04
3179,,,,,,,,,,,15.301848,65,207981,10.38,390.04
3180,,,,,,,,,,,14.753583,68,208049,10.38,390.04
3181,,,,,,,,,,,15.130099,66,208115,10.38,390.12
3182,,,,,,,,,,,14.886916,68,208183,10.38,390.12
3183,,,,,,,,,,,15.202765,65,208248,10.38,390.12
3184,,,,,,,,,,,14.989220,67,208315,10.39,390.12
3185,,,,,,,,,,,15.054639,67,208382,10.39,390.12
3186,,,,,,,,,,,14.984475,66,208448,10.39,390.12
3187,,,,,,,,,,,14.721635,68,208516,10.39,390.12
3188,,,,,,,,,,,14.820954,67,208583,10.39,390.12
3189,,,,,,,,,,,14.872726,68,208651,10.38,390.12
3190,,,,,,,,,,,14.539925,69,208720,10.38,390.12
3191,,,,,,,,,,,16.052255,62,208782,10.39,390.12
3192,,,,,,,,,,,14.729632,68,208850,10.39,390.47
3193,,,,,,,,,,,15.015255,66,208916,10.39,390.47
3194,,,,,,,,,,,15.241402,66,208982,10.39,390.47
3195,,,,,,,,,,,14.897226,67,209049,10.39,390.47
3196,,,,,,,,,,,15.239863,66,209115,10.39,390.47
3197,,,,,,,,,,,15.125797,66,209181,10.39,390.47
3198,,,,,,,,,,,15.318845,65,209246,10.40,390.47
3199,,,,,,,,,,,15.471649,65,209311,10.40,390.56
3200,,,,,,,,,,,15.552031,64,209375,10.40,390.73
3201,,,,,,,,,,,15.464116,65,209440,10.39,392.58
3202,,,,,,,,,,,15.020039,66,209506,10.39,395.31
3203,,,,,,,,,,,15.891903,63,209569,10.39,397.86
3204,,,,,,,,,,,15.189065,66,209635,10.39,398.30
3205,,,,,,,,,,,15.943459,63,209698,10.40,398.30
3206,,,,,,,,,,,15.103653,66,209764,10.40,398.30
3207,,,,,,,,,,,15.542891,64,209828,10.39,398.30
3208,,,,,,,,,,,15.265080,66,209894,10.40,398.30
3209,,,,,,,,,,,14.920152,67,209961,10.41,398.39
3210,,,,,,,,,,,14.710272,68,210029,10.41,398.48
3211,,,,,,,,,,,15.055525,66,210095,10.41,398.48
3212,,,,,,,,,,,15.168543,66,210161,10.41,398.48
3213,,,,,,,,,,,14.669356,68,210229,10.41,398.48
3214,,,,,,,,,,,14.510484,69,210298,10.41,398.74
3215,,,,,,,,,,,14.804778,68,210366,10.41,398.83
3216,,,,,,,,,,,15.162410,65,210431,10.41,399.01
3217,,,,,,,,,,,15.625190,64,210495,10.41,399.01
3218,,,,,,,,,,,15.362444,66,210561,10.41,399.01
3219,,,,,,,,,,,15.403113,64,210625,10.41,399.01
3220,,,,,,,,,,,15.355107,66,210691,10.41,399.01
3221,,,,,,,,,,,16.490717,60,210751,10.41,399.01
3222,,,,,,,,,,,15.460279,65,210816,10.41,399.01
3223,,,,,,,,,,,15.099192,66,210882,10.41,399.01
3224,,,,,,,,,,,15.077934,66,210948,10.41,399.01
3225,,,,,,,,,,,14.976573,67,211015,10.41,400.15
3226,,,,,,,,,,,15.219770,66,211081,10.41,402.35
3227,,,,,,,,,,,15.262773,65,211146,10.41,403.85
3228,,,,,,,,,,,15.524999,65,211211,10.41,403.85
3229,,,,,,,,,,,15.397681,65,211276,10.41,403.85
3230,,,,,,,,,,,15.825392,63,211339,10.41,403.85
3231,,,,,,,,,,,15.546557,64,211403,10.41,403.85
3232,,,,,,,,,,,15.675762,64,211467,10.41,403.93
3233,,,,,,,,,,,15.699979,64,211531,10.41,404.20
3234,,,,,,,,,,,15.735867,63,211594,10.41,404.20
3235,,,,,,,,,,,15.721315,64,211658,10.41,404.20
3236,,,,,,,,,,,15.544574,64,211722,10.41,404.20
3237,,,,,,,,,,,15.598051,62,211784,10.41,404.20
3238,,,,,,,,,,,16.148801,64,211848,10.41,404.20
3239,,,,,,,,,,,15.043894,67,211915,10.41,404.37
3240,,,,,,,,,,,15.141385,66,211981,10.41,404.63
3241,,,,,,,,,,,15.000385,66,212047,10.40,404.63
3242,,,,,,,,,,,15.124141,66,212113,10.41,404.63
3243,,,,,,,,,,,15.859616,63,212176,10.41,405.07
3244,,,,,,,,,,,15.648226,64,212240,10.41,405.07
3245,,,,,,,,,,,15.451285,65,212305,10.41,405.07
3246,,,,,,,,,,,15.363479,65,212370,10.41,405.07
3247,,,,,,,,,,,14.721827,68,212438,10.41,405.87
3248,,,,,,,,,,,14.721632,68,212506,10.41,407.27
3249,,,,,,,,,,,15.171043,66,212572,10.41,407.36
3250,,,,,,,,,,,15.186398,66,212638,10.41,407.36
3251,,,,,,,,,,,15.183027,66,212704,10.41,407.36
3252,,,,,,,,,,,15.562467,64,212768,10.41,407.36
3253,,,,,,,,,,,15.819202,63,212831,10.41,407.37
3254,,,,,,,,,,,15.545174,64,212895,10.41,407.37
3255,,,,,,,,,,,16.240100,62,212957,10.41,407.37
3256,,,,,,,,,,,15.107326,66,213023,10.40,407.37
3257,,,,,,,,,,,15.253564,66,213089,10.40,407.37
3258,,,,,,,,,,,15.936303,62,213151,10.41,408.16
3259,,,,,,,,,,,15.551884,65,213216,10.41,408.16
3260,,,,,,,,,,,15.082560,66,213282,10.41,408.16
3261,,,,,,,,,,,15.265405,65,213347,10.41,408.16
3262,,,,,,,,,,,14.904246,68,213415,10.41,408.16
3263,,,,,,,,,,,15.211133,65,213480,10.41,408.16
3264,,,,,,,,,,,15.892699,63,213543,10.41,408.16
3265,,,,,,,,,,,15.064455,66,213609,10.41,408.16
3266,,,,,,,,,,,15.819159,64,213673,10.41,408.16
3267,,,,,,,,,,,15.650872,64,213737,10.41,408.16
3268,,,,,,,,,,,15.478638,64,213801,10.41,408.16
3269,,,,,,,,,,,15.905563,63,213864,10.41,408.16
3270,,,,,,,,,,,15.321642,65,213929,10.41,408.16
3271,,,,,,,,,,,15.291791,66,213995,10.41,408.16
3272,,,,,,,,,,,15.108492,66,214061,10.41,408.16
3273,,,,,,,,,,,14.634063,68,214129,10.41,408.43
3274,,,,,,,,,,,16.382554,61,214190,10.41,408.43
3275,,,,,,,,,,,15.184955,66,214256,10.41,408.43
3276,,,,,,,,,,,15.129593,66,214322,10.41,408.43
3277,,,,,,,,,,,14.900991,67,214389,10.41,408.43
3278,,,,,,,,,,,15.370763,65,214454,10.41,408.43
3279,,,,,,,,,,,15.058281,67,214521,10.41,408.43
3280,,,,,,,,,,,15.154453,65,214586,10.41,408.43
3281,,,,,,,,,,,15.170742,66,214652,10.41,408.43
3282,,,,,,,,,,,15.618575,65,214717,10.41,408.43
3283,,,,,,,,,,,14.621472,68,214785,10.41,408.43
3284,,,,,,,,,,,14.772503,68,214853,10.41,408.43
3285,,,,,,,,,,,14.841225,67,214920,10.41,408.43
3286,,,,,,,,,,,15.121236,66,214986,10.42,408.43
3287,,,,,,,,,,,14.814319,68,215054,10.43,408.43
3288,,,,,,,,,,,15.095612,66,215120,10.42,408.43
3289,,,,,,,,,,,15.198593,65,215185,10.42,408.52
3290,,,,,,,,,,,15.203611,66,215251,10.42,408.52
3291,,,,,,,,,,,15.288524,66,215317,10.42,408.60
3292,,,,,,,,,,,15.329976,65,215382,10.42,408.60
3293,,,,,,,,,,,16.536416,60,215442,10.43,408.60
3294,,,,,,,,,,,15.508270,65,215507,10.43,408.60
3295,,,,,,,,,,,15.656678,64,215571,10.43,408.60
3296,,,,,,,,,,,15.950577,62,215633,10.43,408.60
3297,,,,,,,,,,,16.243574,62,215695,10.43,408.60
3298,,,,,,,,,,,15.707476,64,215759,10.43,408.60
3299,,,,,,,,,,,16.477872,60,215819,10.43,408.60
3300,,,,,,,,,,,16.035348,63,215882,10.43,408.60
3301,,,,,,,,,,,15.969641,62,215944,10.43,408.60
3302,,,,,,,,,,,15.749250,64,216008,10.43,408.60
3303,,,,,,,,,,,15.309998,65,216073,10.43,408.60
3304,,,,,,,,,,,15.542400,64,216137,10.43,408.60
3305,,,,,,,,,,,15.142819,67,216204,10.43,408.60
3306,,,,,,,,,,,15.241950,65,216269,10.43,410.36
3307,,,,,,,,,,,15.436384,65,216334,10.43,410.36
3308,,,,,,,,,,,15.755577,63,216397,10.42,410.36
3309,,,,,,,,,,,15.777698,64,216461,10.42,410.36
3310,,,,,,,,,,,15.680588,63,216524,10.42,410.36
3311,,,,,,,,,,,15.927049,63,216587,10.42,410.36
3312,,,,,,,,,,,15.721767,64,216651,10.42,410.89
3313,,,,,,,,,,,16.830017,59,216710,10.43,411.77
3314,,,,,,,,,,,15.367582,65,216775,10.43,411.77
3315,,,,,,,,,,,15.229827,66,216841,10.43,411.77
3316,,,,,,,,,,,15.530104,64,216905,10.43,411.77
3317,,,,,,,,,,,15.666039,64,216969,10.43,411.77
3318,,,,,,,,,,,15.478386,65,217034,10.42,411.77
3319,,,,,,,,,,,15.140998,66,217100,10.43,411.77
3320,,,,,,,,,,,15.561304,64,217164,10.43,411.77
3321,,,,,,,,,,,15.262978,65,217229,10.43,411.77
3322,,,,,,,,,,,15.698932,64,217293,10.43,411.77
3323,,,,,,,,,,,15.756300,64,217357,10.43,411.77
3324,,,,,,,,,,,15.665401,57,217414,10.43,411.77
3325,,,,,,,,,,,18.690419,59,217473,10.43,411.77
3326,,,,,,,,,,,15.684605,64,217537,10.43,412.11
3327,,,,,,,,,,,15.468790,64,217601,10.42,412.11
3328,,,,,,,,,,,16.966370,59,217660,10.42,412.11
3329,,,,,,,,,,,15.399695,65,217725,10.42,412.11
3330,,,,,,,,,,,15.628539,64,217789,10.42,412.11
3331,,,,,,,,,,,15.689372,64,217853,10.42,412.11
3332,,,,,,,,,,,15.328064,65,217918,10.42,412.11
3333,,,,,,,,,,,15.565221,64,217982,10.42,412.11
3334,,,,,,,,,,,15.388816,65,218047,10.42,412.11
3335,,,,,,,,,,,15.383418,65,218112,10.42,412.11
3336,,,,,,,,,,,15.224264,66,218178,10.43,412.11
3337,,,,,,,,,,,15.395723,65,218243,10.43,412.11
3338,,,,,,,,,,,15.380422,65,218308,10.43,412.11
3339,,,,,,,,,,,15.652125,64,218372,10.43,412.11
3340,,,,,,,,,,,15.065687,66,218438,10.43,412.11
3341,,,,,,,,,,,15.202442,66,218504,10.43,412.11
3342,,,,,,,,,,,14.955451,67,218571,10.43,412.11
3343,,,,,,,,,,,16.437000,61,218632,10.43,412.11
3344,,,,,,,,,,,14.992424,66,218698,10.42,412.11
3345,,,,,,,,,,,15.301912,66,218764,10.42,412.11
3346,,,,,,,,,,,15.542685,64,218828,10.42,412.11
3347,,,,,,,,,,,15.191776,66,218894,10.42,412.11
3348,,,,,,,,,,,15.170487,66,218960,10.42,412.11
3349,,,,,,,,,,,15.410864,65,219025,10.42,412.11
3350,,,,,,,,,,,15.493624,64,219089,10.43,412.11
3351,,,,,,,,,,,15.592205,64,219153,10.43,412.11
3352,,,,,,,,,,,15.244197,66,219219,10.44,412.11
3353,,,,,,,,,,,15.517397,64,219283,10.44,412.11
3354,,,,,,,,,,,15.250110,65,219348,10.43,412.11
3355,,,,,,,,,,,15.696312,65,219413,10.43,412.11
3356,,,,,,,,,,,15.133575,66,219479,10.44,412.11
3357,,,,,,,,,,,15.382920,65,219544,10.44,412.11
3358,,,,,,,,,,,15.284672,65,219609,10.44,412.11
3359,,,,,,,,,,,16.505653,61,219670,10.44,412.11
3360,,,,,,,,,,,15.485308,64,219734,10.44,412.11
3361,,,,,,,,,,,15.171074,66,219800,10.44,412.11
3362,,,,,,,,,,,15.381085,65,219865,10.44,413.78
3363,,,,,,,,,,,15.193857,66,219931,10.44,413.87
3364,,,,,,,,,,,15.404471,65,219996,10.44,413.87
3365,,,,,,,,,,,15.506952,64,220060,10.43,413.87
3366,,,,,,,,,,,15.289591,66,220126,10.43,413.87
3367,,,,,,,,,,,15.165980,66,220192,10.43,413.87
3368,,,,,,,,,,,15.051916,66,220258,10.44,413.87
3369,,,,,,,,,,,15.192603,66,220324,10.44,413.87
3370,,,,,,,,,,,15.193383,66,220390,10.44,413.87
3371,,,,,,,,,,,15.229231,65,220455,10.44,413.87
3372,,,,,,,,,,,15.230291,66,220521,10.43,413.87
3373,,,,,,,,,,,15.297378,65,220586,10.43,413.87
3374,,,,,,,,,,,15.301810,66,220652,10.43,413.96
3375,,,,,,,,,,,16.667691,60,220712,10.43,413.96
3376,,,,,,,,,,,15.615602,64,220776,10.43,414.04
3377,,,,,,,,,,,15.160701,66,220842,10.43,414.04
3378,,,,,,,,,,,14.979039,66,220908,10.43,414.04
3379,,,,,,,,,,,15.465607,65,220973,10.43,414.04
3380,,,,,,,,,,,15.380673,65,221038,10.43,414.04
3381,,,,,,,,,,,15.559859,64,221102,10.44,414.04
3382,,,,,,,,,,,15.195744,66,221168,10.44,414.04
3383,,,,,,,,,,,15.320608,65,221233,10.43,414.04
3384,,,,,,,,,,,14.988819,67,221300,10.43,414.04
3385,,,,,,,,,,,15.567895,64,221364,10.43,414.04
3386,,,,,,,,,,,15.443576,65,221429,10.44,414.04
3387,,,,,,,,,,,15.337356,65,221494,10.44,414.04
3388,,,,,,,,,,,15.969133,63,221557,10.45,414.04
3389,,,,,,,,,,,15.757526,63,221620,10.45,414.13
3390,,,,,,,,,,,14.931235,67,221687,10.45,414.13
3391,,,,,,,,,,,15.379363,65,221752,10.45,414.13
3392,,,,,,,,,,,14.207673,71,221823,10.45,414.13
3393,,,,,,,,,,,15.837786,63,221886,10.45,414.13
3394,,,,,,,,,,,15.578702,64,221950,10.45,414.13
3395,,,,,,,,,,,15.792328,63,222013,10.45,414.13
3396,,,,,,,,,,,15.351852,65,222078,10.45,414.13
3397,,,,,,,,,,,15.900351,63,222141,10.45,414.13
3398,,,,,,,,,,,15.628759,64,222205,10.45,414.13
3399,,,,,,,,,,,15.416905,65,222270,10.45,414.13
3400,,,,,,,,,,,15.128411,66,222336,10.45,414.13
3401,,,,,,,,,,,15.104101,66,222402,10.45,414.13
3402,,,,,,,,,,,15.193626,66,222468,10.45,414.13
3403,,,,,,,,,,,15.482247,65,222533,10.45,414.22
3404,,,,,,,,,,,15.693057,63,222596,10.44,415.63
3405,,,,,,,,,,,15.014563,67,222663,10.45,417.11
3406,,,,,,,,,,,15.126336,66,222729,10.45,417.11
3407,,,,,,,,,,,15.293374,66,222795,10.45,417.11
3408,,,,,,,,,,,14.809812,67,222862,10.45,417.11
3409,,,,,,,,,,,14.632480,68,222930,10.45,417.11
3410,,,,,,,,,,,15.147527,66,222996,10.45,417.11
3411,,,,,,,,,,,15.449341,64,223060,10.45,417.11
3412,,,,,,,,,,,16.595532,61,223121,10.45,417.11
3413,,,,,,,,,,,14.855242,68,223189,10.45,417.11
3414,,,,,,,,,,,15.391883,65,223254,10.45,417.11
3415,,,,,,,,,,,15.564872,64,223318,10.45,417.11
3416,,,,,,,,,,,15.886264,63,223381,10.45,417.11
3417,,,,,,,,,,,15.927509,62,223443,10.45,417.11
3418,,,,,,,,,,,15.827647,64,223507,10.45,417.28
3419,,,,,,,,,,,15.438180,64,223571,10.45,417.37
3420,,,,,,,,,,,15.590717,65,223636,10.45,417.37
3421,,,,,,,,,,,15.699379,63,223699,10.44,417.37
3422,,,,,,,,,,,15.324268,66,223765,10.45,417.46
3423,,,,,,,,,,,15.622831,64,223829,10.45,417.46
3424,,,,,,,,,,,15.671164,63,223892,10.45,417.46
3425,,,,,,,,,,,15.497295,65,223957,10.45,417.46
3426,,,,,,,,,,,15.804959,63,224020,10.45,417.46
3427,,,,,,,,,,,15.253237,66,224086,10.46,417.46
3428,,,,,,,,,,,15.279156,65,224151,10.45,417.46
3429,,,,,,,,,,,15.478465,65,224216,10.45,417.46
3430,,,,,,,,,,,15.208711,65,224281,10.45,417.46
3431,,,,,,,,,,,15.288478,66,224347,10.45,417.46
3432,,,,,,,,,,,16.297026,61,224408,10.45,417.46
3433,,,,,,,,,,,15.518333,65,224473,10.45,417.46
3434,,,,,,,,,,,14.969279,66,224539,10.45,417.46
3435,,,,,,,,,,,15.423860,65,224604,10.45,417.46
3436,,,,,,,,,,,15.333096,65,224669,10.45,417.55
3437,,,,,,,,,,,16.089025,63,224732,10.45,417.55
3438,,,,,,,,,,,16.195076,61,224793,10.45,417.90
3439,,,,,,,,,,,16.285801,61,224854,10.45,417.90
3440,,,,,,,,,,,15.315347,66,224920,10.45,417.90
3441,,,,,,,,,,,15.006051,66,224986,10.45,417.90
3442,,,,,,,,,,,15.301771,66,225052,10.45,417.90
3443,,,,,,,,,,,15.251502,66,225118,10.45,417.90
3444,,,,,,,,,,,15.372695,65,225183,10.45,417.90
3445,,,,,,,,,,,15.229489,65,225248,10.46,417.90
3446,,,,,,,,,,,15.406640,65,225313,10.46,417.90
3447,,,,,,,,,,,15.411643,65,225378,10.46,417.90
3448,,,,,,,,,,,15.662201,64,225442,10.46,417.90
3449,,,,,,,,,,,15.432528,65,225507,10.45,417.90
3450,,,,,,,,,,,15.128341,65,225572,10.45,417.90
3451,,,,,,,,,,,15.442611,65,225637,10.45,417.90
3452,,,,,,,,,,,15.301789,66,225703,10.45,417.90
3453,,,,,,,,,,,15.826602,63,225766,10.45,417.90
3454,,,,,,,,,,,14.927327,67,225833,10.45,417.90
3455,,,,,,,,,,,14.852830,67,225900,10.45,417.90
3456,,,,,,,,,,,15.124122,66,225966,10.46,417.90
3457,,,,,,,,,,,14.760483,68,226034,10.45,417.90
3458,,,,,,,,,,,15.338808,65,226099,10.45,417.90
3459,,,,,,,,,,,15.144266,66,226165,10.45,417.90
3460,,,,,,,,,,,15.271526,66,226231,10.45,417.90
3461,,,,,,,,,,,14.819159,67,226298,10.45,417.90
3462,,,,,,,,,,,15.059965,67,226365,10.45,417.90
3463,,,,,,,,,,,15.030474,66,226431,10.45,417.90
3464,,,,,,,,,,,15.131283,66,226497,10.46,417.90
3465,,,,,,,,,,,14.789415,68,226565,10.46,417.90
3466,,,,,,,,,,,15.344209,65,226630,10.45,417.90
3467,,,,,,,,,,,15.243954,66,226696,10.45,417.90
3468,,,,,,,,,,,15.044547,66,226762,10.45,417.90
3469,,,,,,,,,,,15.358258,65,226827,10.46,417.90
3470,,,,,,,,,,,15.446914,65,226892,10.45,417.90
3471,,,,,,,,,,,15.486224,64,226956,10.45,417.90
3472,,,,,,,,,,,15.517091,65,227021,10.45,417.90
3473,,,,,,,,,,,15.859986,63,227084,10.45,417.90
3474,,,,,,,,,,,15.491184,64,227148,10.45,417.90
3475,,,,,,,,,,,15.234622,66,227214,10.46,417.90
3476,,,,,,,,,,,15.329362,65,227279,10.46,417.90
3477,,,,,,,,,,,16.857340,59,227338,10.46,417.90
3478,,,,,,,,,,,15.560138,65,227403,10.47,417.90
3479,,,,,,,,,,,15.567305,64,227467,10.47,417.90
3480,,,,,,,,,,,14.867561,67,227534,10.47,417.90
3481,,,,,,,,,,,15.169730,66,227600,10.47,417.90
3482,,,,,,,,,,,14.899814,67,227667,10.47,417.90
3483,,,,,,,,,,,15.374249,65,227732,10.47,417.90
3484,,,,,,,,,,,14.813512,68,227800,10.47,417.90
3485,,,,,,,,,,,15.020287,66,227866,10.47,417.90
3486,,,,,,,,,,,14.973574,67,227933,10.47,417.90
3487,,,,,,,,,,,15.765063,64,227997,10.47,417.90
3488,,,,,,,,,,,15.628433,64,228061,10.47,417.90
3489,,,,,,,,,,,15.055884,66,228127,10.47,417.90
3490,,,,,,,,,,,15.094541,66,228193,10.47,417.90
3491,,,,,,,,,,,14.781249,68,228261,10.47,417.90
3492,,,,,,,,,,,15.081262,66,228327,10.47,417.90
3493,,,,,,,,,,,15.199628,66,228393,10.47,417.90
3494,,,,,,,,,,,15.000918,67,228460,10.47,418.96
3495,,,,,,,,,,,15.300814,65,228525,10.47,420.36
3496,,,,,,,,,,,15.342175,65,228590,10.48,420.45
3497,,,,,,,,,,,15.163035,66,228656,10.47,420.45
3498,,,,,,,,,,,15.083597,66,228722,10.47,420.45
3499,,,,,,,,,,,14.946080,67,228789,10.47,420.45
3500,,,,,,,,,,,15.069396,66,228855,10.47,420.45
3501,,,,,,,,,,,14.992463,67,228922,10.47,420.45
3502,,,,,,,,,,,15.894469,63,228985,10.47,420.45
3503,,,,,,,,,,,15.248564,66,229051,10.48,420.54
3504,,,,,,,,,,,15.223912,65,229116,10.47,420.54
3505,,,,,,,,,,,15.024569,67,229183,10.47,420.54
3506,,,,,,,,,,,14.992599,67,229250,10.47,420.54
3507,,,,,,,,,,,14.569078,68,229318,10.47,420.54
3508,,,,,,,,,,,14.938231,67,229385,10.47,420.54
3509,,,,,,,,,,,14.869939,67,229452,10.47,420.54
3510,,,,,,,,,,,14.993490,67,229519,10.47,420.54
3511,,,,,,,,,,,15.177221,66,229585,10.47,420.54
3512,,,,,,,,,,,15.122108,66,229651,10.47,420.54
3513,,,,,,,,,,,14.670041,68,229719,10.47,420.54
3514,,,,,,,,,,,14.699436,68,229787,10.47,420.54
3515,,,,,,,,,,,14.592798,69,229856,10.47,420.54
3516,,,,,,,,,,,15.271791,65,229921,10.47,420.54
3517,,,,,,,,,,,14.814412,68,229989,10.47,420.80
3518,,,,,,,,,,,15.027401,66,230055,10.47,420.80
3519,,,,,,,,,,,14.877807,67,230122,10.47,420.80
3520,,,,,,,,,,,14.938687,67,230189,10.47,420.80
3521,,,,,,,,,,,14.787428,68,230257,10.47,420.80
3522,,,,,,,,,,,14.647087,68,230325,10.47,420.80
3523,,,,,,,,,,,14.631349,69,230394,10.47,420.80
3524,,,,,,,,,,,15.063674,66,230460,10.48,420.80
