second,avg_latency_ms_etcd_v3,throughput_etcd_v3,cumulative_throughput_etcd_v3,avg_cpu_etcd_v3,avg_memory_mb_etcd_v3,avg_latency_ms_zookeeper_3.4.8,throughput_zookeeper_3.4.8,cumulative_throughput_zookeeper_3.4.8,avg_cpu_zookeeper_3.4.8,avg_memory_mb_zookeeper_3.4.8,avg_latency_ms_consul_0.6.4,throughput_consul_0.6.4,cumulative_throughput_consul_0.6.4,avg_cpu_consul_0.6.4,avg_memory_mb_consul_0.6.4
613,,,,,,,,,,,214.914647,2395,894991,63.64,2039.87
614,,,,,,,,,,,133.806338,3860,898851,63.77,2039.87
615,,,,,,,,,,,123.001791,3822,902673,63.78,2040.22
616,,,,,,,,,,,131.695738,3929,906602,63.91,2040.64
617,,,,,,,,,,,159.212081,3188,909790,64.04,2040.64
618,,,,,,,,,,,123.029221,4031,913821,64.03,2040.64
619,,,,,,,,,,,192.710878,1556,915377,64.15,2040.64
620,,,,,,,,,,,201.073907,3488,918865,64.22,2041.00
621,,,,,,,,,,,126.474364,3968,922833,64.38,2041.71
622,,,,,,,,,,,215.759699,2229,925062,64.54,2041.71
623,,,,,,,,,,,126.389635,3974,929036,64.68,2041.71
624,,,,,,,,,,,198.957065,2572,931608,64.73,2041.71
625,,,,,,,,,,,128.539376,3747,935355,64.76,2044.79
626,,,,,,,,,,,164.640414,3025,938380,64.96,2045.40
627,,,,,,,,,,,197.854557,2660,941040,65.07,2066.68
628,,,,,,,,,,,147.560899,2996,944036,65.03,2107.66
629,,,,,,,,,,,306.466588,1724,945760,65.00,2146.71
630,,,,,,,,,,,289.025188,1633,947393,65.08,2155.41
631,,,,,,,,,,,287.045615,1771,949164,65.13,2155.50
632,,,,,,,,,,,246.906884,1967,951131,65.27,2155.59
633,,,,,,,,,,,219.242686,2138,953269,65.22,2155.76
634,,,,,,,,,,,305.738545,1846,955115,65.31,2162.88
635,,,,,,,,,,,261.622485,1945,957060,65.29,2162.88
636,,,,,,,,,,,197.884846,2539,959599,65.28,2162.88
637,,,,,,,,,,,180.367470,2786,962385,65.48,2162.88
638,,,,,,,,,,,180.911046,1851,964236,65.59,2162.88
639,,,,,,,,,,,200.602469,3222,967458,65.64,2162.88
640,,,,,,,,,,,123.996198,4280,971738,65.65,2162.88
641,,,,,,,,,,,125.208357,4019,975757,65.71,2162.88
642,,,,,,,,,,,125.076888,3904,979661,65.79,2162.88
643,,,,,,,,,,,220.966975,2064,981725,65.99,2162.88
644,,,,,,,,,,,231.748902,2402,984127,66.00,2162.88
645,,,,,,,,,,,146.434690,3398,987525,66.01,2162.88
646,,,,,,,,,,,126.407703,4008,991533,66.02,2162.88
647,,,,,,,,,,,130.865759,3648,995181,66.24,2163.04
648,,,,,,,,,,,178.945323,2649,997830,66.21,2163.04
649,,,,,,,,,,,289.830989,1756,999586,66.33,2163.04
650,,,,,,,,,,,247.388115,2145,1001731,66.33,2163.04
651,,,,,,,,,,,121.374351,4148,1005879,66.35,2163.04
652,,,,,,,,,,,120.528189,4084,1009963,66.50,2163.12
653,,,,,,,,,,,121.787732,4160,1014123,66.56,2163.12
654,,,,,,,,,,,341.790787,1256,1015379,66.52,2163.12
655,,,,,,,,,,,299.664617,1799,1017178,66.58,2163.20
656,,,,,,,,,,,294.123826,1619,1018797,66.62,2163.20
657,,,,,,,,,,,175.422249,3049,1021846,66.67,2163.20
658,,,,,,,,,,,124.101273,4167,1026013,66.86,2163.28
659,,,,,,,,,,,123.290143,4086,1030099,66.84,2163.28
660,,,,,,,,,,,294.295555,1473,1031572,66.80,2163.28
661,,,,,,,,,,,267.577366,1937,1033509,66.76,2163.28
662,,,,,,,,,,,283.670532,1736,1035245,66.72,2163.28
663,,,,,,,,,,,332.304742,1501,1036746,66.94,2163.28
664,,,,,,,,,,,368.417789,1274,1038020,66.96,2163.28
665,,,,,,,,,,,140.024497,4222,1042242,67.07,2163.28
666,,,,,,,,,,,119.387029,3705,1045947,67.06,2163.28
667,,,,,,,,,,,224.246633,2464,1048411,67.10,2163.28
668,,,,,,,,,,,133.992052,3683,1052094,67.22,2163.86
669,,,,,,,,,,,160.372146,3068,1055162,67.27,2164.80
670,,,,,,,,,,,253.348850,1872,1057034,67.38,2164.77
671,,,,,,,,,,,336.449259,1290,1058324,67.51,2164.77
672,,,,,,,,,,,599.624732,910,1059234,67.51,2164.77
673,,,,,,,,,,,287.662412,1808,1061042,67.50,2164.77
674,,,,,,,,,,,350.518446,1276,1062318,67.53,2164.77
675,,,,,,,,,,,450.943093,1035,1063353,67.58,2175.59
676,,,,,,,,,,,626.422265,758,1064111,67.58,2180.16
677,,,,,,,,,,,998.910821,465,1064576,67.52,2236.30
678,,,,,,,,,,,1036.631261,471,1065047,67.45,2291.56
679,,,,,,,,,,,1151.203957,461,1065508,67.51,2310.46
680,,,,,,,,,,,1237.591725,201,1065709,67.45,2310.46
681,,,,,,,,,,,1379.434450,418,1066127,67.38,2311.08
682,,,,,,,,,,,1540.859149,384,1066511,67.31,2323.39
683,,,,,,,,,,,1622.086168,147,1066658,67.37,2359.89
684,,,,,,,,,,,1745.670268,376,1067034,67.42,2381.46
685,,,,,,,,,,,1891.030344,122,1067156,67.42,2391.92
686,,,,,,,,,,,2051.335153,373,1067529,67.42,2392.62
687,,,,,,,,,,,1898.014317,161,1067690,67.44,2392.71
688,,,,,,,,,,,1804.622278,417,1068107,67.41,2392.80
689,,,,,,,,,,,1663.025843,211,1068318,67.34,2392.88
690,,,,,,,,,,,1782.024052,318,1068636,67.27,2393.06
691,,,,,,,,,,,1888.364423,192,1068828,67.22,2393.33
692,,,,,,,,,,,1880.409257,317,1069145,67.35,2393.33
693,,,,,,,,,,,1939.389434,241,1069386,67.31,2394.65
694,,,,,,,,,,,2032.254126,254,1069640,67.25,2394.65
695,,,,,,,,,,,1961.515479,254,1069894,67.18,2394.65
696,,,,,,,,,,,1892.643433,254,1070148,67.23,2394.82
697,,,,,,,,,,,1912.162137,282,1070430,67.17,2394.91
698,,,,,,,,,,,1936.757015,226,1070656,67.10,2395.09
699,,,,,,,,,,,1907.398428,296,1070952,67.03,2395.09
700,,,,,,,,,,,1894.055036,212,1071164,67.04,2395.09
701,,,,,,,,,,,1911.689415,348,1071512,67.14,2403.80
702,,,,,,,,,,,1935.550185,150,1071662,67.08,2415.68
703,,,,,,,,,,,2071.435141,314,1071976,67.14,2418.67
704,,,,,,,,,,,2087.408147,192,1072168,67.07,2418.67
705,,,,,,,,,,,1894.696413,349,1072517,67.01,2418.67
706,,,,,,,,,,,1711.963146,237,1072754,67.06,2418.67
707,,,,,,,,,,,1703.583056,285,1073039,66.99,2418.67
708,,,,,,,,,,,1892.873566,288,1073327,66.92,2418.67
709,,,,,,,,,,,1913.911204,230,1073557,66.86,2418.67
710,,,,,,,,,,,1899.736477,280,1073837,67.04,2420.34
711,,,,,,,,,,,1885.614621,242,1074079,66.99,2420.52
712,,,,,,,,,,,2059.059495,253,1074332,66.97,2420.52
713,,,,,,,,,,,2027.877287,256,1074588,66.94,2420.69
714,,,,,,,,,,,1892.861584,298,1074886,67.06,2421.04
715,,,,,,,,,,,1896.329095,243,1075129,67.13,2421.04
716,,,,,,,,,,,1957.606065,260,1075389,67.11,2421.04
717,,,,,,,,,,,1971.161053,241,1075630,67.09,2421.04
718,,,,,,,,,,,1740.213078,305,1075935,67.04,2421.04
719,,,,,,,,,,,1845.864549,240,1076175,67.22,2421.04
720,,,,,,,,,,,1882.136533,256,1076431,67.15,2421.39
721,,,,,,,,,,,1967.406808,275,1076706,67.20,2421.48
722,,,,,,,,,,,1740.636519,300,1077006,67.15,2421.48
723,,,,,,,,,,,1559.230469,393,1077399,67.21,2421.48
724,,,,,,,,,,,1235.858430,441,1077840,67.16,2421.48
725,,,,,,,,,,,1220.148042,418,1078258,67.09,2429.66
726,,,,,,,,,,,1184.179547,442,1078700,67.03,2467.50
727,,,,,,,,,,,1111.307582,476,1079176,67.11,2503.32
728,,,,,,,,,,,1073.918370,412,1079588,67.28,2505.17
729,,,,,,,,,,,1216.338862,357,1079945,67.22,2505.34
730,,,,,,,,,,,1095.616224,540,1080485,67.16,2505.34
731,,,,,,,,,,,872.540722,604,1081089,67.12,2505.34
732,,,,,,,,,,,833.504408,625,1081714,67.17,2505.34
733,,,,,,,,,,,794.879609,709,1082423,67.11,2505.34
734,,,,,,,,,,,726.596470,627,1083050,67.18,2505.34
735,,,,,,,,,,,666.109415,726,1083776,67.15,2505.34
736,,,,,,,,,,,456.411240,1432,1085208,67.34,2505.34
737,,,,,,,,,,,274.207851,1497,1086705,67.30,2505.34
738,,,,,,,,,,,466.837735,1083,1087788,67.26,2505.34
739,,,,,,,,,,,428.962225,1335,1089123,67.21,2505.34
740,,,,,,,,,,,387.403690,1166,1090289,67.41,2505.34
741,,,,,,,,,,,378.085875,1337,1091626,67.42,2505.34
742,,,,,,,,,,,201.837472,2816,1094442,67.43,2505.34
743,,,,,,,,,,,121.565068,4008,1098450,67.54,2505.34
744,,,,,,,,,,,122.520419,4160,1102610,67.56,2505.34
745,,,,,,,,,,,399.145817,872,1103482,67.63,2505.43
746,,,,,,,,,,,191.262902,3473,1106955,67.73,2505.43
747,,,,,,,,,,,146.746319,2300,1109255,67.74,2505.43
748,,,,,,,,,,,174.110857,3778,1113033,67.76,2505.43
749,,,,,,,,,,,121.808577,4091,1117124,67.88,2505.43
750,,,,,,,,,,,130.523240,3990,1121114,67.89,2505.51
751,,,,,,,,,,,121.519624,3975,1125089,68.13,2507.42
752,,,,,,,,,,,185.181043,2658,1127747,68.15,2507.42
753,,,,,,,,,,,124.936843,4096,1131843,68.28,2507.42
754,,,,,,,,,,,129.232565,3567,1135410,68.31,2507.42
755,,,,,,,,,,,131.663540,4101,1139511,68.32,2507.42
756,,,,,,,,,,,135.304166,3699,1143210,68.45,2507.42
757,,,,,,,,,,,130.905709,3716,1146926,68.51,2507.42
758,,,,,,,,,,,229.406345,2204,1149130,68.62,2507.68
759,,,,,,,,,,,131.001065,3935,1153065,68.72,2507.77
760,,,,,,,,,,,184.955877,2479,1155544,68.70,2507.77
761,,,,,,,,,,,252.179829,1989,1157533,68.69,2507.77
762,,,,,,,,,,,216.524681,2358,1159891,68.80,2507.77
763,,,,,,,,,,,161.183187,3170,1163061,68.97,2507.77
764,,,,,,,,,,,204.953384,2227,1165288,68.99,2507.77
765,,,,,,,,,,,145.025085,3663,1168951,69.01,2507.86
766,,,,,,,,,,,138.280799,3668,1172619,69.03,2507.86
767,,,,,,,,,,,125.166723,4062,1176681,69.15,2508.03
768,,,,,,,,,,,125.831276,4002,1180683,69.29,2508.12
769,,,,,,,,,,,135.804916,3137,1183820,69.39,2508.12
770,,,,,,,,,,,263.557767,2110,1185930,69.44,2508.12
771,,,,,,,,,,,235.719204,2140,1188070,69.45,2508.12
772,,,,,,,,,,,129.626096,3956,1192026,69.48,2508.12
773,,,,,,,,,,,133.258226,3776,1195802,69.62,2508.12
774,,,,,,,,,,,127.451207,3743,1199545,69.64,2508.12
775,,,,,,,,,,,125.115061,4129,1203674,69.65,2508.16
776,,,,,,,,,,,126.083064,3904,1207578,69.79,2508.31
777,,,,,,,,,,,127.605431,2845,1210423,69.82,2508.66
778,,,,,,,,,,,199.846298,3260,1213683,69.99,2509.01
779,,,,,,,,,,,119.523241,4096,1217779,70.07,2509.01
780,,,,,,,,,,,207.765979,2163,1219942,70.10,2509.01
781,,,,,,,,,,,151.870777,3691,1223633,70.11,2509.01
782,,,,,,,,,,,127.934378,3903,1227536,70.12,2509.01
783,,,,,,,,,,,126.290740,3777,1231313,70.18,2509.27
784,,,,,,,,,,,156.072034,3410,1234723,70.40,2509.43
785,,,,,,,,,,,247.086828,1979,1236702,70.43,2509.43
786,,,,,,,,,,,125.355745,3923,1240625,70.45,2509.43
787,,,,,,,,,,,125.559748,4013,1244638,70.47,2509.43
788,,,,,,,,,,,120.729789,4160,1248798,70.49,2509.61
789,,,,,,,,,,,118.731962,4224,1253022,70.51,2510.03
790,,,,,,,,,,,124.785986,3950,1256972,70.67,2511.49
791,,,,,,,,,,,119.805629,4077,1261049,70.84,2512.17
792,,,,,,,,,,,149.763525,2761,1263810,70.93,2512.30
793,,,,,,,,,,,354.267572,1648,1265458,70.98,2512.30
794,,,,,,,,,,,128.268111,3968,1269426,71.03,2512.30
795,,,,,,,,,,,125.495629,4096,1273522,71.09,2513.30
796,,,,,,,,,,,116.267344,4288,1277810,71.27,2515.75
797,,,,,,,,,,,112.486066,4415,1282225,71.34,2519.10
798,,,,,,,,,,,123.463882,4065,1286290,71.48,2519.94
799,,,,,,,,,,,115.065208,4318,1290608,71.50,2520.17
800,,,,,,,,,,,256.281735,1616,1292224,71.51,2520.43
801,,,,,,,,,,,351.825320,1479,1293703,71.67,2521.86
802,,,,,,,,,,,254.323401,1712,1295415,71.65,2566.94
803,,,,,,,,,,,346.370108,1745,1297160,71.61,2616.29
804,,,,,,,,,,,271.583510,1735,1298895,71.68,2662.79
805,,,,,,,,,,,464.454167,995,1299890,71.78,2689.32
806,,,,,,,,,,,817.016498,522,1300412,71.73,2689.67
807,,,,,,,,,,,1101.107685,443,1300855,71.67,2689.89
808,,,,,,,,,,,1171.185044,248,1301103,71.61,2689.97
809,,,,,,,,,,,1334.370050,404,1301507,71.55,2701.40
810,,,,,,,,,,,1581.916440,352,1301859,71.49,2748.95
811,,,,,,,,,,,1686.517332,177,1302036,71.48,2789.76
812,,,,,,,,,,,1810.743518,378,1302414,71.50,2798.03
813,,,,,,,,,,,1824.468263,141,1302555,71.44,2798.03
814,,,,,,,,,,,1875.211430,387,1302942,71.37,2813.08
815,,,,,,,,,,,1853.729958,152,1303094,71.45,2825.14
816,,,,,,,,,,,1817.151564,364,1303458,71.39,2825.23
817,,,,,,,,,,,1869.672223,150,1303608,71.37,2825.49
818,,,,,,,,,,,1904.141822,359,1303967,71.40,2825.49
819,,,,,,,,,,,1862.754462,260,1304227,71.33,2825.49
820,,,,,,,,,,,1870.444782,254,1304481,71.27,2827.77
821,,,,,,,,,,,1892.778933,309,1304790,71.21,2836.65
822,,,,,,,,,,,1904.136220,228,1305018,71.15,2843.95
823,,,,,,,,,,,1886.629824,337,1305355,71.09,2852.05
824,,,,,,,,,,,1883.255219,176,1305531,71.16,2860.50
825,,,,,,,,,,,1932.994387,293,1305824,71.24,2862.87
826,,,,,,,,,,,1967.314197,213,1306037,71.31,2862.87
827,,,,,,,,,,,1935.858342,304,1306341,71.25,2862.87
828,,,,,,,,,,,2046.826257,205,1306546,71.19,2862.87
829,,,,,,,,,,,2000.204046,271,1306817,71.12,2862.87
830,,,,,,,,,,,1913.183903,250,1307067,71.06,2862.87
831,,,,,,,,,,,1873.376887,318,1307385,71.13,2863.58
832,,,,,,,,,,,1890.904143,210,1307595,71.08,2863.84
833,,,,,,,,,,,1861.356007,329,1307924,71.02,2863.84
834,,,,,,,,,,,1837.137214,188,1308112,70.95,2863.84
835,,,,,,,,,,,1866.210419,340,1308452,70.89,2863.84
836,,,,,,,,,,,1870.221608,184,1308636,70.83,2863.84
837,,,,,,,,,,,1850.453944,341,1308977,71.00,2863.84
838,,,,,,,,,,,1845.729674,233,1309210,70.97,2863.84
839,,,,,,,,,,,2019.550608,251,1309461,70.91,2863.84
840,,,,,,,,,,,2102.236509,182,1309643,70.85,2863.84
841,,,,,,,,,,,1979.583892,337,1309980,70.79,2863.84
842,,,,,,,,,,,1895.884679,225,1310205,70.73,2863.84
843,,,,,,,,,,,1903.229142,307,1310512,70.72,2863.84
844,,,,,,,,,,,1884.006070,212,1310724,70.82,2864.81
845,,,,,,,,,,,1890.766080,298,1311022,70.82,2865.07
846,,,,,,,,,,,1901.744309,227,1311249,70.89,2865.07
847,,,,,,,,,,,1894.704691,270,1311519,70.86,2865.07
848,,,,,,,,,,,1916.364548,310,1311829,70.84,2865.07
849,,,,,,,,,,,1877.024470,239,1312068,70.81,2865.16
850,,,,,,,,,,,1895.178745,294,1312362,70.92,2873.96
851,,,,,,,,,,,1899.758687,218,1312580,70.96,2878.45
852,,,,,,,,,,,1890.027412,324,1312904,71.09,2879.33
853,,,,,,,,,,,2126.488706,148,1313052,71.03,2879.33
854,,,,,,,,,,,1945.705144,384,1313436,70.97,2879.33
855,,,,,,,,,,,1535.812449,274,1313710,70.91,2879.33
856,,,,,,,,,,,1716.837797,264,1313974,70.98,2930.08
857,,,,,,,,,,,1860.106498,259,1314233,71.05,2968.72
858,,,,,,,,,,,1928.271112,254,1314487,71.00,2968.72
859,,,,,,,,,,,2049.113619,160,1314647,70.94,2968.72
860,,,,,,,,,,,2085.868469,372,1315019,70.88,2968.89
861,,,,,,,,,,,1781.530326,208,1315227,70.82,2968.89
862,,,,,,,,,,,1883.103210,324,1315551,70.87,2968.89
863,,,,,,,,,,,1897.901955,184,1315735,70.97,2969.51
864,,,,,,,,,,,1919.764774,301,1316036,70.91,2969.60
865,,,,,,,,,,,2137.112207,186,1316222,70.85,2969.69
866,,,,,,,,,,,2107.612163,328,1316550,70.80,2969.86
867,,,,,,,,,,,1879.460961,187,1316737,70.77,2969.95
868,,,,,,,,,,,1874.097784,328,1317065,70.80,2969.95
869,,,,,,,,,,,1857.697933,184,1317249,70.88,2969.95
870,,,,,,,,,,,1911.256697,334,1317583,70.82,2970.13
871,,,,,,,,,,,2078.540372,154,1317737,70.76,2970.13
872,,,,,,,,,,,1934.678851,357,1318094,70.70,2970.13
873,,,,,,,,,,,1870.184347,198,1318292,70.77,2970.13
874,,,,,,,,,,,1883.234816,311,1318603,70.71,2970.13
875,,,,,,,,,,,1935.033659,269,1318872,70.70,2970.13
876,,,,,,,,,,,1913.421006,242,1319114,70.73,2970.30
877,,,,,,,,,,,1902.434461,297,1319411,70.67,2970.30
878,,,,,,,,,,,1913.825727,214,1319625,70.61,2970.30
879,,,,,,,,,,,2214.133962,193,1319818,70.68,2970.30
880,,,,,,,,,,,1963.763563,316,1320134,70.62,2970.30
881,,,,,,,,,,,1667.410508,418,1320552,70.57,2970.30
882,,,,,,,,,,,1826.213793,94,1320646,70.67,2974.18
883,,,,,,,,,,,1900.042156,417,1321063,70.73,2974.26
884,,,,,,,,,,,1932.232773,89,1321152,70.66,2974.26
885,,,,,,,,,,,1929.814459,419,1321571,70.73,2974.26
886,,,,,,,,,,,1825.924633,157,1321728,70.68,2974.26
887,,,,,,,,,,,1851.516034,358,1322086,70.62,2974.26
888,,,,,,,,,,,1925.605546,146,1322232,70.59,2974.26
889,,,,,,,,,,,1931.937358,368,1322600,70.64,2974.26
890,,,,,,,,,,,1861.696235,144,1322744,70.70,2974.26
891,,,,,,,,,,,1874.223776,365,1323109,70.65,2974.26
892,,,,,,,,,,,2073.661490,119,1323228,70.59,2974.26
893,,,,,,,,,,,1978.708060,387,1323615,70.54,2974.26
894,,,,,,,,,,,1771.748794,200,1323815,70.48,2974.26
895,,,,,,,,,,,1825.705413,311,1324126,70.62,2974.26
896,,,,,,,,,,,1874.619097,418,1324544,70.62,2974.26
897,,,,,,,,,,,1867.291687,80,1324624,70.57,2974.26
898,,,,,,,,,,,2108.758638,239,1324863,70.51,2974.26
899,,,,,,,,,,,2079.654562,276,1325139,70.46,2974.26
900,,,,,,,,,,,1880.784742,406,1325545,70.42,2974.26
901,,,,,,,,,,,1857.091826,107,1325652,70.47,2974.26
902,,,,,,,,,,,1871.713945,407,1326059,70.54,2974.26
903,,,,,,,,,,,1868.812954,101,1326160,70.48,2974.26
904,,,,,,,,,,,2127.354526,385,1326545,70.43,2974.26
905,,,,,,,,,,,1917.581410,128,1326673,70.37,2974.26
906,,,,,,,,,,,1789.817242,412,1327085,70.44,2974.26
907,,,,,,,,,,,1820.037622,127,1327212,70.38,2974.26
908,,,,,,,,,,,1918.345207,393,1327605,70.42,2974.26
909,,,,,,,,,,,1895.520612,124,1327729,70.40,2974.35
910,,,,,,,,,,,1885.644472,396,1328125,70.35,2974.35
911,,,,,,,,,,,1895.238554,115,1328240,70.37,2974.43
912,,,,,,,,,,,1889.986838,395,1328635,70.36,2975.23
913,,,,,,,,,,,1895.084128,111,1328746,70.30,2975.23
914,,,,,,,,,,,1918.655143,399,1329145,70.25,2975.23
915,,,,,,,,,,,1876.932704,110,1329255,70.32,2975.23
916,,,,,,,,,,,1863.902870,403,1329658,70.28,2975.23
917,,,,,,,,,,,1852.069003,164,1329822,70.33,2975.23
918,,,,,,,,,,,1859.640386,348,1330170,70.28,2975.32
919,,,,,,,,,,,1950.292066,198,1330368,70.23,2975.40
920,,,,,,,,,,,1917.603973,311,1330679,70.17,2975.40
921,,,,,,,,,,,1838.917804,353,1331032,70.12,2975.40
922,,,,,,,,,,,1866.157374,170,1331202,70.42,2975.40
923,,,,,,,,,,,1859.133333,390,1331592,70.39,2975.40
924,,,,,,,,,,,1860.177878,97,1331689,70.33,2975.40
925,,,,,,,,,,,2105.504018,352,1332041,70.28,2975.40
926,,,,,,,,,,,1969.908813,179,1332220,70.22,2975.40
927,,,,,,,,,,,1849.693770,376,1332596,70.26,2975.40
928,,,,,,,,,,,1848.573529,140,1332736,70.28,2975.40
929,,,,,,,,,,,1853.205352,397,1333133,70.32,2975.40
930,,,,,,,,,,,1881.644868,106,1333239,70.26,2975.40
931,,,,,,,,,,,2110.418776,359,1333598,70.21,2975.49
932,,,,,,,,,,,1908.544551,161,1333759,70.15,2975.49
933,,,,,,,,,,,1765.098396,421,1334180,70.22,2975.49
934,,,,,,,,,,,1843.492481,89,1334269,70.16,2975.49
935,,,,,,,,,,,1911.118859,422,1334691,70.23,2975.49
936,,,,,,,,,,,1882.979600,133,1334824,70.18,2975.49
937,,,,,,,,,,,1895.663456,389,1335213,70.13,2975.49
938,,,,,,,,,,,1844.949916,162,1335375,70.15,2975.49
939,,,,,,,,,,,1856.850474,349,1335724,70.14,2975.49
940,,,,,,,,,,,1834.274565,218,1335942,70.09,2975.49
941,,,,,,,,,,,1936.502499,287,1336229,70.04,2975.49
942,,,,,,,,,,,1946.181804,250,1336479,70.10,2975.49
943,,,,,,,,,,,1839.048857,266,1336745,70.06,2975.49
944,,,,,,,,,,,1882.500608,264,1337009,70.13,2975.49
945,,,,,,,,,,,1842.914114,251,1337260,70.07,2975.49
946,,,,,,,,,,,1958.521106,307,1337567,70.03,2975.49
947,,,,,,,,,,,1918.924606,200,1337767,69.97,2975.67
948,,,,,,,,,,,1881.718444,400,1338167,69.92,2975.67
949,,,,,,,,,,,1861.673883,111,1338278,70.06,2975.93
950,,,,,,,,,,,1872.967961,415,1338693,70.06,2977.34
951,,,,,,,,,,,1891.227346,88,1338781,70.01,2977.34
952,,,,,,,,,,,2054.554144,400,1339181,69.95,2977.34
953,,,,,,,,,,,1966.361351,150,1339331,69.90,2977.34
954,,,,,,,,,,,1835.752261,378,1339709,69.85,2977.34
955,,,,,,,,,,,1852.539430,153,1339862,69.91,2977.34
956,,,,,,,,,,,1849.947682,367,1340229,70.01,2977.34
957,,,,,,,,,,,1889.261664,140,1340369,70.00,2977.51
958,,,,,,,,,,,1976.903148,345,1340714,69.97,2978.48
959,,,,,,,,,,,1945.300598,185,1340899,70.06,2978.13
960,,,,,,,,,,,1837.437286,335,1341234,70.16,2978.13
961,,,,,,,,,,,1921.011626,232,1341466,70.15,2978.22
962,,,,,,,,,,,1867.364567,277,1341743,70.12,2978.22
963,,,,,,,,,,,1710.636104,337,1342080,70.23,2978.22
964,,,,,,,,,,,1824.418909,198,1342278,70.21,2978.22
965,,,,,,,,,,,1850.185109,320,1342598,70.15,2978.22
966,,,,,,,,,,,1881.623721,209,1342807,70.22,2978.22
967,,,,,,,,,,,1866.842926,366,1343173,70.17,2984.82
968,,,,,,,,,,,1637.696167,272,1343445,70.19,3012.36
969,,,,,,,,,,,1535.710530,332,1343777,70.23,3013.59
970,,,,,,,,,,,1504.114800,326,1344103,70.30,3013.59
971,,,,,,,,,,,1506.915050,408,1344511,70.37,3013.59
972,,,,,,,,,,,1034.707594,485,1344996,70.33,3013.59
973,,,,,,,,,,,960.197029,467,1345463,70.28,3013.76
974,,,,,,,,,,,1121.282272,489,1345952,70.23,3039.63
975,,,,,,,,,,,1016.429480,509,1346461,70.19,3074.85
976,,,,,,,,,,,963.114416,508,1346969,70.15,3110.05
977,,,,,,,,,,,879.029995,616,1347585,70.46,3116.82
978,,,,,,,,,,,751.327753,829,1348414,70.46,3116.82
979,,,,,,,,,,,919.682443,470,1348884,70.45,3116.82
980,,,,,,,,,,,599.441510,978,1349862,70.44,3116.82
981,,,,,,,,,,,473.634770,1078,1350940,70.44,3116.82
982,,,,,,,,,,,397.467344,1383,1352323,70.66,3116.91
983,,,,,,,,,,,365.391739,1214,1353537,70.65,3116.91
984,,,,,,,,,,,402.446195,1133,1354670,70.66,3117.00
985,,,,,,,,,,,755.533332,605,1355275,70.76,3117.00
986,,,,,,,,,,,702.901576,733,1356008,70.75,3118.41
987,,,,,,,,,,,503.592760,1265,1357273,70.87,3118.41
988,,,,,,,,,,,257.834052,1823,1359096,70.95,3118.41
989,,,,,,,,,,,282.593642,1811,1360907,70.90,3118.41
990,,,,,,,,,,,267.749810,1307,1362214,70.90,3118.41
991,,,,,,,,,,,804.165028,658,1362872,70.91,3118.41
992,,,,,,,,,,,244.806381,2563,1365435,70.98,3118.41
993,,,,,,,,,,,125.450488,4276,1369711,71.16,3118.50
994,,,,,,,,,,,124.115293,2888,1372599,71.27,3118.50
995,,,,,,,,,,,192.249609,3287,1375886,71.23,3118.50
996,,,,,,,,,,,133.146943,3044,1378930,71.20,3118.50
997,,,,,,,,,,,454.375119,1098,1380028,71.17,3118.50
998,,,,,,,,,,,360.056174,1498,1381526,71.16,3118.50
999,,,,,,,,,,,309.697327,1618,1383144,71.27,3118.59
1000,,,,,,,,,,,276.200529,1883,1385027,71.48,3118.59
1001,,,,,,,,,,,262.272329,1980,1387007,71.45,3118.59
1002,,,,,,,,,,,298.744254,1547,1388554,71.42,3118.59
1003,,,,,,,,,,,407.480759,1201,1389755,71.41,3118.59
1004,,,,,,,,,,,326.097926,1547,1391302,71.44,3118.59
1005,,,,,,,,,,,271.219893,2076,1393378,71.58,3118.59
1006,,,,,,,,,,,127.252388,4013,1397391,71.67,3118.59
1007,,,,,,,,,,,123.006522,3985,1401376,71.69,3118.59
1008,,,,,,,,,,,214.744345,1908,1403284,71.79,3118.59
1009,,,,,,,,,,,435.682608,1043,1404327,71.80,3118.59
1010,,,,,,,,,,,274.609265,2316,1406643,71.83,3118.59
1011,,,,,,,,,,,119.701543,4083,1410726,71.98,3118.59
1012,,,,,,,,,,,128.237420,3875,1414601,72.07,3118.59
1013,,,,,,,,,,,121.270872,4246,1418847,72.04,3118.59
1014,,,,,,,,,,,255.759505,1734,1420581,72.00,3118.59
1015,,,,,,,,,,,581.827094,674,1421255,72.03,3118.59
1016,,,,,,,,,,,562.875049,939,1422194,72.11,3118.59
1017,,,,,,,,,,,559.552783,918,1423112,72.13,3118.59
1018,,,,,,,,,,,272.002342,2239,1425351,72.31,3118.59
1019,,,,,,,,,,,131.588711,3737,1429088,72.37,3118.59
1020,,,,,,,,,,,127.712966,3674,1432762,72.34,3118.59
1021,,,,,,,,,,,373.804154,1144,1433906,72.30,3118.59
1022,,,,,,,,,,,451.054636,1176,1435082,72.27,3118.68
1023,,,,,,,,,,,412.487978,1277,1436359,72.24,3118.68
1024,,,,,,,,,,,362.992498,1468,1437827,72.24,3118.68
1025,,,,,,,,,,,318.696537,1571,1439398,72.37,3118.68
1026,,,,,,,,,,,289.029218,1660,1441058,72.60,3118.68
1027,,,,,,,,,,,345.524401,1589,1442647,72.57,3118.68
1028,,,,,,,,,,,178.569739,2012,1444659,72.54,3118.68
1029,,,,,,,,,,,467.030030,1254,1445913,72.51,3118.68
